state,county,city,town_tracked,aland_sqkm,density,lat,lon,rel
Massachusetts,Franklin,Wendell,487.0,82.497947,5.903177202700571,42.556308,-72.407153,0.40685091045153166
Massachusetts,Hampden,Brimfield,1804.0,90.056657,20.031833959814875,42.128176,-72.205352,2.386194969911512
Massachusetts,Hampden,East Longmeadow,6803.0,33.504997,203.04433992338514,42.062378,-72.498111,0.2552904674779652
Massachusetts,Hampden,Hampden,2175.0,50.791584,42.822054929415074,42.071188,-72.417718,0.6608011700535357
Massachusetts,Hampden,Holland,1468.0,31.809729,46.14940290751927,42.046783,-72.180212,0.19647088299551071
Massachusetts,Hampden,Monson,3858.5,114.530325,33.68976731708393,42.093596,-72.321494,0.6634409203815156
Massachusetts,Hampden,Palmer,6396.0,,,,,0.47713795132821624
Massachusetts,Hampden,Wales,1009.0,40.798912,24.731051651573452,42.061313,-72.234411,0.2918899057796286
Massachusetts,Hampden,Wilbraham,6128.0,57.094704,107.33044521957763,42.126883,-72.430952,2.605780577676923
Massachusetts,Hampshire,Belchertown,6858.0,136.237927,50.33840539866699,42.27901,-72.400468,1.9069453658213524
Massachusetts,Hampshire,Goshen,665.0,44.809103,14.840734482009157,42.437627,-72.811141,3.4282121414039985
Massachusetts,Hampshire,Granby,2655.0,72.048765,36.850041773790295,42.244949,-72.500143,1.9320204118575768
Massachusetts,Hampshire,Northampton,14939.0,88.695046,168.4310530714421,42.327044,-72.67463,0.18668913098839793
Massachusetts,Hampshire,Ware,5046.0,89.031717,56.67643138905206,42.275462,-72.280158,1.4798098586152406
Massachusetts,Hampshire,Williamsburg,1473.0,66.137923,22.271639827576685,42.405414,-72.726043,0.6061262316859866
Massachusetts,Middlesex,Acton,10458.0,51.454643,203.24696451591356,42.483953,-71.438495,1.1814043552435038
Massachusetts,Middlesex,Arlington,21540.0,13.318502,1617.2990025454815,42.418722,-71.163912,1.728299966318719
Massachusetts,Middlesex,Ashby,1409.0,61.29067,22.988817058126465,42.676293,-71.832523,0.5330260449113862
Massachusetts,Middlesex,Ashland,8161.0,31.954434,255.39491639876957,42.257755,-71.473526,0.6806775084071118
Massachusetts,Middlesex,Ayer,4084.0,23.176424,176.21355218561757,42.566573,-71.575135,2.066905591416298
Massachusetts,Middlesex,Bedford,6226.0,35.385694,175.94681059526485,42.499332,-71.281901,1.3577175120338656
Massachusetts,Middlesex,Billerica,16652.0,66.23662,251.40171705621452,42.559674,-71.260948,1.3603377290824898
Massachusetts,Middlesex,Burlington,11781.0,30.432364,387.1207639340802,42.503227,-71.201713,0.5589033426327804
Massachusetts,Middlesex,Cambridge,55064.0,16.567881,3323.5390814311136,42.376043,-71.11868,1.1413778329023514
Massachusetts,Middlesex,Carlisle,2053.0,39.560501,51.89519718165349,42.536807,-71.361324,3.467754567493402
Massachusetts,Middlesex,Chelmsford,15667.0,57.97015,270.25978024897296,42.597055,-71.3697,1.7293561309277032
Massachusetts,Middlesex,Dracut,13221.0,53.548973,246.89549134770522,42.679723,-71.30068,3.032961335618567
Massachusetts,Middlesex,Dunstable,1297.0,42.620845,30.43111885745109,42.676149,-71.499772,0.8783903461338459
Massachusetts,Middlesex,Everett,18641.0,8.847752,2106.862850586228,42.405938,-71.054649,0.4512723855510577
Massachusetts,Middlesex,Framingham,30341.0,64.863272,467.7685701701882,42.307905,-71.436196,0.8652856322052548
Massachusetts,Middlesex,Holliston,6364.0,48.317298,131.71266323708747,42.195951,-71.45343,1.4286864033824067
Massachusetts,Middlesex,Hopkinton,7160.0,67.924822,105.41065532714977,42.224096,-71.540489,0.12773592565209657
Massachusetts,Middlesex,Lexington,13402.0,42.56108,314.88862594652204,42.445222,-71.230015,1.276953922745693
Massachusetts,Middlesex,Lincoln,2577.0,36.851159,69.92995796957159,42.425506,-71.310812,3.207560365859754
Massachusetts,Middlesex,Lowell,43383.0,35.251006,1230.6882816337215,42.638995,-71.32102,0.6053492091179195
Massachusetts,Middlesex,Malden,27456.0,13.065509,2101.410668348244,42.42938,-71.058706,0.01990128711180572
Massachusetts,Middlesex,Marlborough,19298.0,54.038662,357.11468947917325,42.349617,-71.547214,0.6193197904381047
Massachusetts,Middlesex,Maynard,5039.0,13.495144,373.3935703094387,42.425955,-71.456256,0.09880205494715426
Massachusetts,Middlesex,Medford,25520.0,20.973611,1216.7671079624774,42.423844,-71.109231,0.004629414038308567
Massachusetts,Middlesex,Melrose,12593.5,12.129681,1038.2383510333043,42.455723,-71.059019,0.5114695950595441
Massachusetts,Middlesex,Natick,17234.0,38.742955,444.82925992609495,42.284822,-71.348811,0.6228775851441204
Massachusetts,Middlesex,Newton,40758.0,46.173587,882.7124477030559,42.331768,-71.2084,0.7531273388952756
Massachusetts,Middlesex,Pepperell,4991.0,58.462705,85.37066493929763,42.670643,-71.602858,2.0729702600097832
Massachusetts,Middlesex,Sherborn,1789.0,40.890896,43.750569808986334,42.231947,-71.372963,1.3374892850409221
Massachusetts,Middlesex,Shirley,2927.0,40.966099,71.44932203576425,42.573654,-71.640986,0.07782228273371243
Massachusetts,Middlesex,Somerville,39638.0,10.679355,3711.6473794531603,42.390445,-71.101033,0.4591164824876273
Massachusetts,Middlesex,Stoneham,11118.0,15.581157,713.5541988313191,42.474208,-71.097665,0.036605868181251146
Massachusetts,Middlesex,Stow,1.0,44.865893,0.022288645853989802,42.429688,-71.512514,0.0
Massachusetts,Middlesex,Sudbury,7468.0,62.861131,118.8015532205426,42.383367,-71.42107,0.7973468996851514
Massachusetts,Middlesex,Tewksbury,13070.0,53.674575,243.5044897886942,42.612088,-71.227845,0.8300422671756199
Massachusetts,Middlesex,Townsend,3988.0,84.710101,47.07821089718687,42.665002,-71.711937,0.7971137813764859
Massachusetts,Middlesex,Tyngsborough,5269.0,43.506478,121.10840137415857,42.667762,-71.42882,4.102475381079701
Massachusetts,Middlesex,Wakefield,27.0,19.149097,1.409988157666129,42.504361,-71.064061,0.0
Massachusetts,Middlesex,Waltham,30124.0,33.008227,912.6209656762237,42.388921,-71.242268,2.0499986563634573
Massachusetts,Middlesex,Watertown,18363.0,,,,,0.42098090420456064
Massachusetts,Middlesex,Wayland,5614.0,38.965596,144.075814983043,42.360427,-71.361099,0.9769931678576302
Massachusetts,Middlesex,Westford,9879.0,78.332298,126.11656050228477,42.585541,-71.44025,4.808347373241715
Massachusetts,Middlesex,Weston,4369.0,43.56401,100.28920661803171,42.360502,-71.303433,4.976566645881693
Massachusetts,Middlesex,Winchester,8580.0,15.623829,549.1611563337002,42.452752,-71.144319,0.17960208037548622
Massachusetts,Middlesex,Woburn,20684.0,32.762645,631.3287587128573,42.488703,-71.154383,0.42224191112951265
Massachusetts,Nantucket,Nantucket,13378.0,119.637316,111.8212982979324,41.293392,-70.102164,1.0
Massachusetts,Norfolk,Avon,2174.0,11.114827,195.59458730216855,42.132461,-71.054013,3.3403061535583523
Massachusetts,Norfolk,Bellingham,7271.0,47.507316,153.05011127128293,42.076682,-71.47449,0.44248595448878936
Massachusetts,Norfolk,Brookline,33193.0,17.508152,1895.8597115218101,42.323853,-71.142003,1.5704890250128873
Massachusetts,Norfolk,Canton,10630.0,48.552283,218.9392412299129,42.175737,-71.125385,1.3049341065699158
Massachusetts,Norfolk,Cohasset,3847.0,25.338291,151.82555129704681,42.262428,-70.798883,0.862469056202973
Massachusetts,Norfolk,Dedham,11198.0,26.600181,420.97457908275135,42.246872,-71.179462,1.1332415646346328
Massachusetts,Norfolk,Dover,2252.0,39.098446,57.598197125277046,42.23416,-71.291167,0.47942094817823777
Massachusetts,Norfolk,Foxborough,8390.0,51.426194,163.1464307858365,42.061338,-71.245802,0.6445114192238167
Massachusetts,Norfolk,Franklin,13477.0,,,,,0.7880918708044249
Massachusetts,Norfolk,Holbrook,4763.0,18.79036,253.48104027810004,42.140346,-70.997861,2.5599311751820437
Massachusetts,Norfolk,Medfield,5002.0,37.318957,134.03375662401285,42.184599,-71.305307,0.49024852076041875
Massachusetts,Norfolk,Medway,5313.0,29.87513,177.84023031866306,42.156203,-71.430345,0.7560421382161121
Massachusetts,Norfolk,Millis,3739.0,31.164729,119.97537344220127,42.173103,-71.363756,2.0750938176223634
Massachusetts,Norfolk,Milton,10420.0,33.698169,309.21561346552687,42.241559,-71.082437,1.1787463090779522
Massachusetts,Norfolk,Needham,12880.0,31.851572,404.3756458864887,42.281593,-71.242414,0.15437995722454814
Massachusetts,Norfolk,Norfolk,3982.0,38.585031,103.20064275703186,42.116244,-71.329274,5.032003977166921
Massachusetts,Norfolk,Plainville,4758.0,28.458092,167.1932187161388,42.012838,-71.336188,1.2096749261461563
Massachusetts,Norfolk,Quincy,46106.0,42.922985,1074.156422252553,42.261006,-71.008988,0.6699686314138822
Massachusetts,Norfolk,Randolph,13176.0,,,,,0.7379944321437698
Massachusetts,Norfolk,Sharon,6857.0,60.697097,112.97080649507834,42.108463,-71.185182,3.6183343103063033
Massachusetts,Norfolk,Stoughton,12906.0,41.662918,309.7718695555602,42.119006,-71.10365,0.5225517244551723
Massachusetts,Norfolk,Walpole,10892.0,52.976308,205.60134164124838,42.146286,-71.255604,0.5085797627240997
Massachusetts,Norfolk,Westwood,6354.0,28.182747,225.45708549986273,42.219645,-71.216768,0.37148639095531816
Massachusetts,Norfolk,Weymouth,25620.0,,,,,0.425751589104346
Massachusetts,Norfolk,Wrentham,4959.0,56.219361,88.20804633478491,42.052671,-71.356858,0.62556404265477
Massachusetts,Plymouth,Abington,7416.0,25.795963,287.4868443562274,42.115764,-70.956597,0.7089046551200341
Massachusetts,Plymouth,Bridgewater,9965.0,,,,,0.5844644566828123
Massachusetts,Plymouth,Brockton,38787.0,55.252259,701.9984467965373,42.082543,-71.024638,0.718465156073492
Massachusetts,Plymouth,Carver,5716.0,96.62191,59.158424833456515,41.875179,-70.746715,3.534313303880167
Massachusetts,Plymouth,Duxbury,6983.0,61.393148,113.74233489378979,42.044407,-70.70606,2.128519946269879
Massachusetts,Plymouth,East Bridgewater,5672.0,44.64828,127.03736851677154,42.037116,-70.942178,0.6873880683706856
Massachusetts,Plymouth,Halifax,3414.0,41.372593,82.51839569253008,42.002634,-70.863706,2.726922841491172
Massachusetts,Plymouth,Hanover,6167.0,40.242022,153.2477667250418,42.122956,-70.85631,0.4623032845966671
Massachusetts,Plymouth,Hanson,4345.0,38.899028,111.69944914818952,42.05024,-70.867359,0.9677756884587899
Massachusetts,Plymouth,Kingston,6075.0,48.286878,125.81057735809716,41.987196,-70.741942,2.30295341472854
Massachusetts,Plymouth,Lakeville,459.0,76.656455,5.987754064546815,41.834384,-70.956826,0.0
Massachusetts,Plymouth,Marion,3177.0,36.589945,86.8271324266817,41.706839,-70.750958,0.9140549630600633
Massachusetts,Plymouth,Marshfield,12475.0,74.19788,168.13148839292984,42.115139,-70.710331,0.8800043145984026
Massachusetts,Plymouth,Mattapoisett,3942.0,44.899221,87.79662346480355,41.661363,-70.812024,0.0
Massachusetts,Plymouth,Norwell,4601.0,54.211132,84.87186727626349,42.164569,-70.818844,0.9870889202195651
Massachusetts,Plymouth,Pembroke,7798.0,56.424894,138.20141159680335,42.067804,-70.805713,2.5693159719430523
Massachusetts,Plymouth,Plymouth,31184.0,249.743164,124.86427856740055,41.894085,-70.61861,0.4427438340080956
Massachusetts,Plymouth,Plympton,1275.0,38.023287,33.532082589282716,41.9591,-70.802753,3.593093226917763
Massachusetts,Plymouth,Rochester,2498.0,86.945154,28.73075594299367,41.760864,-70.838956,3.6909607832501297
Massachusetts,Plymouth,Rockland,7888.0,25.97556,303.67006524594655,42.129251,-70.908736,0.10388842280080239
Massachusetts,Plymouth,Scituate,9000.0,44.582989,201.87071799963883,42.205062,-70.742978,1.452861555561358
Massachusetts,Plymouth,Wareham,14740.0,92.779618,158.8711003315405,41.76104,-70.701779,0.5803368125566923
Massachusetts,Plymouth,West Bridgewater,3573.0,39.691385,90.01953446572853,42.021617,-71.026717,0.5564110585818806
Massachusetts,Plymouth,Whitman,6380.0,17.962857,355.1773529121787,42.078974,-70.93939,0.7455379881355751
Massachusetts,Suffolk,Boston,279624.0,125.200664,2233.4066854469716,42.338551,-71.018253,1.0198440074906097
Massachusetts,Suffolk,Chelsea,15871.0,5.746368,2761.9184848586096,42.396824,-71.031348,0.20789567908759846
Massachusetts,Suffolk,Revere,22742.0,14.772907,1539.4397324778392,42.421005,-70.99036,1.6712158889894246
Massachusetts,Suffolk,Winthrop,8379.0,,,,,0.016330729114327126
Massachusetts,Worcester,Athol,5739.0,83.649111,68.60802142894262,42.575926,-72.229589,0.2186213434361192
Massachusetts,Worcester,Auburn,7806.0,40.109615,194.61667732288132,42.198867,-71.845722,1.746926500539837
Massachusetts,Worcester,Barre,2459.0,114.858654,21.40892230897987,42.418884,-72.112077,0.30080992193554695
Massachusetts,Worcester,Berlin,1404.0,33.597231,41.78915816008766,42.384929,-71.633889,7.046496506991532
Massachusetts,Worcester,Blackstone,3925.0,28.778366,136.38717361506906,42.039991,-71.532406,1.3892932253733994
Massachusetts,Worcester,Bolton,2083.0,51.659942,40.321377054585156,42.439933,-71.601885,4.061030680951002
Massachusetts,Worcester,Brookfield,1704.0,40.214973,42.372277609138266,42.180807,-72.107888,1.7673952473615926
Massachusetts,Worcester,Charlton,5682.0,109.245583,52.0112561438754,42.133935,-71.968025,0.7167838735838417
Massachusetts,Worcester,Clinton,7274.0,14.640558,496.83898660146696,42.411887,-71.690005,1.2215579578152416
Massachusetts,Worcester,Douglas,3910.0,94.395192,41.421601218841744,42.053072,-71.752241,0.385712514918816
Massachusetts,Worcester,Dudley,5020.0,53.955588,93.03948276868005,42.053778,-71.935075,0.3592159873659335
Massachusetts,Worcester,East Brookfield,1131.0,25.547239,44.270928846753264,42.209682,-72.040178,4.135681237028262
Massachusetts,Worcester,Fitchburg,19296.0,72.063644,267.76331210783627,42.601977,-71.81587,0.2535947850935533
Massachusetts,Worcester,Gardner,10104.0,57.15034,176.79684845269512,42.584206,-71.988737,0.031447209033187117
Massachusetts,Worcester,Grafton,8387.0,59.059793,142.00862505562796,42.209151,-71.683644,0.5983692459009151
Massachusetts,Worcester,Hardwick,1438.0,99.977094,14.38329463746966,42.353221,-72.217113,0.6419704790691424
Massachusetts,Worcester,Harvard,2326.0,68.481281,33.96548613043614,42.504256,-71.588513,4.662179023220154
Massachusetts,Worcester,Hopedale,2487.0,13.41766,185.35273661726413,42.123007,-71.531404,0.030883891148560084
Massachusetts,Worcester,Hubbardston,1939.0,106.347599,18.232663626002502,42.495111,-72.002339,1.9255903184273626
Massachusetts,Worcester,Lancaster,3071.0,71.143999,43.165973844118604,42.483569,-71.675585,0.45871386272440445
Massachusetts,Worcester,Leicester,4691.0,60.248051,77.86143986632862,42.238427,-71.91234,1.1001464466519255
Massachusetts,Worcester,Leominster,19582.0,74.650498,262.3157316378519,42.520876,-71.770611,0.5445144295181712
Massachusetts,Worcester,Lunenburg,5178.0,68.341386,75.76668111472014,42.582607,-71.720464,1.1055858924210378
Massachusetts,Worcester,Mendon,2565.0,46.013815,55.744128149339495,42.09387,-71.544519,2.6471582824421533
Massachusetts,Worcester,Milford,13183.0,38.20606,345.04997374762013,42.158692,-71.521419,0.6360845322998895
Massachusetts,Worcester,Millbury,6465.0,40.702072,158.83712259169508,42.192246,-71.777649,0.34315595816615196
Massachusetts,Worcester,Millville,1285.0,12.592203,102.047274809658,42.036642,-71.578779,1.9864316408232092
Massachusetts,Worcester,New Braintree,477.0,53.773155,8.870597233879991,42.326183,-72.133431,1.6176029881514171
Massachusetts,Worcester,North Brookfield,2296.0,55.085966,41.68030746705976,42.267564,-72.066876,1.0972053035471119
Massachusetts,Worcester,Northborough,6740.0,47.842598,140.87863706732648,42.323342,-71.646236,0.5664405697819684
Massachusetts,Worcester,Northbridge,7229.0,44.717917,161.65779814833505,42.128937,-71.655787,0.186233950366978
Massachusetts,Worcester,Oakham,928.0,53.925831,17.20882150151752,42.350862,-72.044248,2.4435840627326257
Massachusetts,Worcester,Oxford,6268.0,68.679052,91.26509201087983,42.12826,-71.8671,0.7006774110029995
Massachusetts,Worcester,Petersham,642.0,140.465049,4.570531990488253,42.459222,-72.216335,0.34257287113453105
Massachusetts,Worcester,Phillipston,909.0,62.803832,14.473639124440687,42.55595,-72.150895,2.1681293103417185
Massachusetts,Worcester,Royalston,692.0,108.239491,6.393230359887779,42.688972,-72.185327,1.9200648373789038
Massachusetts,Worcester,Rutland,3640.0,90.974489,40.01121677089057,42.388285,-71.969865,0.5351277113010481
Massachusetts,Worcester,Southborough,4302.0,36.285338,118.56028459759696,42.299625,-71.528427,0.5543236148802501
Massachusetts,Worcester,Southbridge,8274.0,,,,,0.050331033807566324
Massachusetts,Worcester,Spencer,5915.0,85.082963,69.52038094865125,42.247211,-71.991867,0.22240955874135038
Massachusetts,Worcester,Sturbridge,4854.0,96.42878,50.33766889926431,42.10481,-72.08774,1.8506389348003613
Massachusetts,Worcester,Sutton,4096.0,83.953111,48.78913897544547,42.132051,-71.750318,1.7978718990074882
Massachusetts,Worcester,Upton,3172.0,55.941902,56.70168311402784,42.176526,-71.603588,2.091384746126567
Massachusetts,Worcester,Uxbridge,6241.0,76.632229,81.44093002958326,42.061166,-71.643628,0.7410460761148923
Massachusetts,Worcester,Warren,2375.0,71.311785,33.304453113885735,42.199604,-72.200006,0.938054157104936
Massachusetts,Worcester,Webster,9178.0,32.005106,286.76674278160493,42.047075,-71.845805,0.019550743014697575
Massachusetts,Worcester,West Brookfield,1904.0,53.029583,35.90448750087286,42.256691,-72.158169,0.9948525523032796
Massachusetts,Worcester,Westborough,8610.0,53.354955,161.372078750699,42.268426,-71.613309,0.09400967213138955
Massachusetts,Worcester,Westminster,3554.0,91.79247,38.71777281949162,42.5546,-71.90544,3.498971056551695
Massachusetts,Worcester,Winchendon,4409.0,111.40956,39.57470077074176,42.66816,-72.055644,0.7961358013569146
Massachusetts,Worcester,Worcester,79881.0,96.762673,825.5352763973356,42.269478,-71.807783,1.5179236562904685
Rhode Island,Bristol,Barrington,6874.0,21.198328,324.2708575883909,41.733037,-71.319676,0.6412789718267735
Rhode Island,Bristol,Bristol,10470.0,25.352632,412.9748737724746,41.67573,-71.273331,0.44200995082177796
Rhode Island,Bristol,Warren,6031.0,15.949813,378.1235554297721,41.725138,-71.258805,2.377550018663363
Rhode Island,Kent,Coventry,15906.0,152.969594,103.98144875771848,41.698325,-71.662734,1.4529559264921736
Rhode Island,Kent,East Greenwich,6148.0,42.413289,144.95456836653247,41.637327,-71.501456,0.4654541406034832
Rhode Island,Kent,Warwick,40818.0,90.651872,450.2720032080529,41.703085,-71.42031,0.8287219892840376
Rhode Island,Kent,West Greenwich,2850.0,130.269418,21.877736492228745,41.628605,-71.658874,4.537150717193358
Rhode Island,Kent,West Warwick,14819.0,20.2846,730.5542135413071,41.679601,-71.521114,0.5270947617375233
Rhode Island,Newport,Jamestown,3341.0,24.469391,136.53793018387748,41.51973,-71.371076,0.2497956240896193
Rhode Island,Newport,Little Compton,2573.0,53.214256,48.35170485142177,41.502861,-71.165808,9.29459766438097
Rhode Island,Newport,Middletown,8376.0,32.891674,254.65411094613182,41.520152,-71.280198,0.6637552665190545
Rhode Island,Newport,Newport,15044.0,19.828477,758.7067831785567,41.476681,-71.319627,0.7034073946962016
Rhode Island,Newport,Portsmouth,9262.0,59.635472,155.31024890689218,41.59214,-71.283576,0.1679259063594166
Rhode Island,Newport,Tiverton,8216.0,75.254509,109.17618238662617,41.606983,-71.182634,0.5313325616589792
Rhode Island,Providence,Burrillville,2620.0,142.228409,18.42107366890394,41.970291,-71.69866,2.686650858626372
Rhode Island,Providence,Central Falls,7485.0,3.092443,2420.4164797863696,41.890064,-71.393481,0.0
Rhode Island,Providence,Cranston,35919.0,73.413574,489.2691915530499,41.769734,-71.485049,0.8161509282461845
Rhode Island,Providence,Cumberland,15465.0,68.60121,225.43334148187768,41.96746,-71.420572,0.8840264628343499
Rhode Island,Providence,East Providence,22299.0,34.406029,648.113154819465,41.800433,-71.359258,0.2912349355055545
Rhode Island,Providence,Foster,2045.0,131.446005,15.557718928011543,41.788784,-71.734934,7.776565495801216
Rhode Island,Providence,Glocester,4656.0,140.463699,33.14735432106199,41.894324,-71.686905,8.49423012665861
Rhode Island,Providence,Johnston,13621.0,60.806166,224.0068877225379,41.82744,-71.519879,1.2559942612704758
Rhode Island,Providence,Lincoln,10193.0,46.812461,217.7411693865016,41.915455,-71.449815,0.9845855106406182
Rhode Island,Providence,North Providence,16195.0,14.598075,1109.3928480296204,41.861587,-71.456879,0.8314444638038269
Rhode Island,Providence,North Smithfield,5902.0,61.89999,95.34734981378834,41.975186,-71.544069,1.740934693679168
Rhode Island,Providence,Pawtucket,33956.0,22.447898,1512.658334424007,41.874824,-71.373323,1.8920026678505713
Rhode Island,Providence,Providence,73959.0,47.670949,1551.4480317981502,41.823056,-71.418784,0.2364303347823746
Rhode Island,Providence,Scituate,4692.0,124.665549,37.63670105844559,41.811538,-71.63278,2.4517310799020624
Rhode Island,Providence,Smithfield,8939.0,67.938931,131.57404552038065,41.900945,-71.52889,1.2010259340519374
Rhode Island,Providence,Woonsocket,18986.0,20.061063,946.4104668830361,42.001708,-71.499947,0.5322456656641672
Rhode Island,Washington,Charlestown,5866.0,94.641259,61.9814239791548,41.371368,-71.680337,0.4999074388011411
Rhode Island,Washington,Exeter,3024.0,148.804442,20.321973990534502,41.569431,-71.627921,2.5941418053623178
Rhode Island,Washington,Hopkinton,3963.0,111.385175,35.57924113330162,41.479072,-71.757934,3.8843007952889224
Rhode Island,Washington,Narragansett,10664.5,35.911187,296.968741244894,41.398044,-71.486262,0.7365911294447377
Rhode Island,Washington,North Kingstown,13592.0,111.808792,121.56467981516158,41.571527,-71.449907,0.8232224456233376
Rhode Island,Washington,Richmond,3470.0,104.433008,33.227042545782076,41.494707,-71.669309,4.6278135266518845
Rhode Island,Washington,South Kingstown,14696.0,145.998461,100.65859529848058,41.410847,-71.547469,0.28037908164324493
Rhode Island,Washington,Westerly,14540.0,76.323893,190.50390943763836,41.323428,-71.802458,0.3040780323700057
