USPS	GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
MT	30001000100	10836869718	75033391	4184.139	28.971	45.1106543	-112.9504523
MT	30001000200	3493655551	3311897	1348.908	1.279	45.2525674	-112.6923691
MT	30001000300	24966850	0	9.64	0.	45.2160653	-112.6226609
MT	30003000100	2235594144	8101048	863.168	3.128	45.843087	-107.5347703
MT	30003940400	2397066965	9178818	925.513	3.544	45.1629157	-106.7917678
MT	30003940500	3864128174	24224833	1491.948	9.353	45.3587316	-108.0560433
MT	30003940600	1509177883	3139678	582.697	1.212	45.6264647	-107.2938916
MT	30003940700	2938313090	2751082	1134.489	1.062	45.2073046	-107.4031079
MT	30005000100	3117705840	2958133	1203.753	1.142	48.7620266	-108.6250542
MT	30005000200	5531302388	18807696	2135.648	7.262	48.3323779	-109.2584806
MT	30005940100	879438185	1984078	339.553	0.766	48.3601602	-108.655007
MT	30005940200	1420771910	5329388	548.563	2.058	48.0959179	-108.743346
MT	30007000100	18144908	5384353	7.006	2.079	46.3374716	-111.5199262
MT	30007000200	3070050951	113102965	1185.353	43.669	46.3298486	-111.4978728
MT	30009000100	507352802	4610341	195.89	1.78	45.522024	-108.9914559
MT	30009000200	378422384	1885259	146.11	0.728	45.3027877	-109.002906
MT	30009000300	30919685	56602	11.938	0.022	45.2120753	-109.2460093
MT	30009000400	1985909628	18330015	766.764	7.077	45.203826	-109.4236048
MT	30009000500	2401123957	10330811	927.079	3.989	45.1886615	-108.750405
MT	30011000300	8651796246	19503322	3340.477	7.53	45.5168247	-104.5153243
MT	30013000100	7974674	492579	3.079	0.19	47.5222634	-111.2268748
MT	30013000200	3049879	39807	1.178	0.015	47.5133122	-111.2528117
MT	30013000300	1953832	187930	0.754	0.073	47.512303	-111.2737486
MT	30013000400	1122093	118676	0.433	0.046	47.5134659	-111.2859203
MT	30013000700	1691460	215092	0.653	0.083	47.4992526	-111.3017172
MT	30013000800	799222	0	0.309	0.	47.4997322	-111.2860328
MT	30013000900	1591813	0	0.615	0.	47.4996775	-111.2729863
MT	30013001000	2083332	0	0.804	0.	47.4995814	-111.2529589
MT	30013001100	4220531	0	1.63	0.	47.5000361	-111.2226023
MT	30013001201	1260955	0	0.487	0.	47.5137749	-111.2077974
MT	30013001202	16699115	0	6.448	0.	47.5037224	-111.1747275
