USPS	GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
VA	51001090101	11889599	32123347	4.591	12.403	37.9584297	-75.343752
VA	51001090102	6652973	5791517	2.569	2.236	37.9084048	-75.3953862
VA	51001090201	67750622	33782725	26.159	13.044	37.9744866	-75.4361713
VA	51001090202	120052501	2763533	46.353	1.067	37.937326	-75.5614807
VA	51001090300	128419397	61780185	49.583	23.853	37.8876208	-75.6629073
VA	51001090401	84244696	5933899	32.527	2.291	37.817503	-75.5653737
VA	51001090402	109469004	29949898	42.266	11.564	37.7058702	-75.6159068
VA	51001090500	65953582	39496131	25.465	15.25	37.8140414	-75.6955714
VA	51001090600	127719878	359841582	49.313	138.936	37.7890451	-75.7616679
VA	51001090700	156642000	26418600	60.48	10.2	37.5827553	-75.8801876
VA	51001090800	209188335	106811106	80.768	41.24	37.5703022	-75.7125219
VA	51001980100	31487715	38245105	12.157	14.767	37.9695562	-75.2911798
VA	51001980200	44262596	31764596	17.09	12.264	37.9006874	-75.4527096
VA	51001990100	0	468438964	0.	180.865	37.5952243	-75.5412425
VA	51001990200	0	986111802	0.	380.74	37.7313328	-76.0478141
VA	51003010100	362820234	1856236	140.086	0.717	38.1992587	-78.6285107
VA	51003010201	70100840	763005	27.066	0.295	38.1705914	-78.4252562
VA	51003010202	57962237	1865628	22.379	0.72	38.1228573	-78.5086278
VA	51003010301	7306422	57941	2.821	0.022	38.1339041	-78.4438526
VA	51003010302	4266719	92044	1.647	0.036	38.102608	-78.4455057
VA	51003010303	12189477	185168	4.706	0.071	38.1265345	-78.4244735
VA	51003010401	238452942	1235347	92.067	0.477	38.0863283	-78.3124918
VA	51003010402	48803668	815646	18.843	0.315	37.9920034	-78.3949804
VA	51003010501	20677623	196621	7.984	0.076	38.0509921	-78.422816
VA	51003010502	4756823	177750	1.837	0.069	38.0261149	-78.4417487
VA	51003010602	5252765	0	2.028	0.	38.0651512	-78.4564648
VA	51003010603	1468148	5031	0.567	0.002	38.0705362	-78.4748949
VA	51003010604	5195747	97938	2.006	0.038	38.0823794	-78.462657
VA	51003010701	1087623	0	0.42	0.	38.0695695	-78.4924788
VA	51003010702	2103554	8374	0.812	0.003	38.080369	-78.4894324
VA	51003010801	2116606	3645	0.817	0.001	38.0587877	-78.5165139
VA	51003010802	11628270	332053	4.49	0.128	38.0822413	-78.502594
VA	51003010901	1511922	6783	0.584	0.003	38.0489013	-78.5150609
VA	51003010904	3103958	3258	1.198	0.001	38.0375624	-78.5178526
VA	51003011000	75889815	847445	29.301	0.327	38.0595419	-78.5833277
VA	51003011101	16243105	526248	6.271	0.203	38.0787245	-78.683278
VA	51003011102	5719248	22207	2.208	0.009	38.0597504	-78.6800326
VA	51003011103	20104381	198357	7.762	0.077	38.0535625	-78.7031785
VA	51003011201	224233256	513051	86.577	0.198	38.0048212	-78.7330974
VA	51003011202	94763702	319058	36.588	0.123	37.9739363	-78.6046919
VA	51003011301	261053433	1044085	100.793	0.403	37.9212171	-78.4894785
VA	51003011302	2982131	2562	1.151	0.001	38.0051515	-78.517413
VA	51003011303	5780905	73339	2.232	0.028	38.0032528	-78.4879779
VA	51003011400	298437966	2974952	115.228	1.149	37.8363016	-78.6231642
VA	51005070100	6814890	18179	2.631	0.007	37.8205646	-79.8182214
VA	51005080100	224564430	1356649	86.705	0.524	37.8180003	-79.7658445
VA	51005080201	158920935	1211596	61.36	0.468	37.8589213	-79.9271576
VA	51005080202	219928568	873311	84.915	0.337	37.708244	-80.0148377
VA	51005080301	237084909	3570678	91.539	1.379	37.89533	-80.0424416
VA	51005080302	309302859	1132328	119.423	0.437	37.716626	-80.1716396
VA	51007930101	214496608	536209	82.818	0.207	37.3459215	-78.1380149
VA	51007930102	277411452	2024429	107.109	0.782	37.4168664	-78.0030366
VA	51007930200	428471285	5627579	165.434	2.173	37.2826815	-77.8780795
VA	51009010100	690943848	5707740	266.775	2.204	37.6660454	-79.2039891
VA	51009010201	125803721	299735	48.573	0.116	37.6024453	-79.1116743
VA	51009010202	162741482	1990884	62.835	0.769	37.54233	-78.9751349
VA	51009010300	104444044	1888766	40.326	0.729	37.5252963	-79.180229
VA	51009010401	31658976	99682	12.224	0.038	37.493209	-79.0845707
VA	51009010402	14553608	19972	5.619	0.008	37.4739077	-79.1072667
VA	51009010504	10949177	39526	4.228	0.015	37.4503007	-79.1082103
VA	51009010505	5793066	647623	2.237	0.25	37.4123292	-79.1212671
VA	51009010506	13827629	481486	5.339	0.186	37.4502826	-79.137938
VA	51009010600	66839080	1723280	25.807	0.665	37.4502136	-79.0339332
VA	51011040101	95279585	282471	36.788	0.109	37.3230471	-78.8773358
VA	51011040102	66083492	106135	25.515	0.041	37.3794596	-78.8374603
VA	51011040200	324080511	1989551	125.128	0.768	37.4510404	-78.8720245
VA	51011040300	380191429	828297	146.793	0.32	37.3229004	-78.7296135
VA	51013100100	2197165	0	0.848	0.	38.8957185	-77.158098
VA	51013100200	3207934	0	1.239	0.	38.9038595	-77.1421557
VA	51013100300	4425548	4972	1.709	0.002	38.9154001	-77.1286948
VA	51013100400	3815543	0	1.473	0.	38.9115768	-77.1060829
VA	51013100500	2140606	0	0.826	0.	38.9017722	-77.1138532
VA	51013100600	1012327	0	0.391	0.	38.8935957	-77.1086306
VA	51013100700	1550711	0	0.599	0.	38.8906898	-77.120587
VA	51013100800	438614	0	0.169	0.	38.894648	-77.1281268
VA	51013100900	1638320	0	0.633	0.	38.8867432	-77.1323332
VA	51013101000	1073466	0	0.414	0.	38.8882158	-77.1411664
VA	51013101100	2164587	0	0.836	0.	38.8853426	-77.1525714
VA	51013101200	1597544	0	0.617	0.	38.87293	-77.1383001
VA	51013101300	2493751	0	0.963	0.	38.8738117	-77.1228324
VA	51013101401	334131	0	0.129	0.	38.8817173	-77.1181079
VA	51013101402	458655	0	0.177	0.	38.8857788	-77.1124038
VA	51013101405	77749	0	0.03	0.	38.8804443	-77.1066078
VA	51013101406	237946	0	0.092	0.	38.883756	-77.1045769
VA	51013101407	102038	0	0.039	0.	38.8819613	-77.1089384
VA	51013101408	105916	0	0.041	0.	38.8788633	-77.1100679
VA	51013101409	106132	0	0.041	0.	38.8811748	-77.1128394
VA	51013101501	279338	0	0.108	0.	38.8965348	-77.0905137
VA	51013101502	635955	0	0.246	0.	38.8907435	-77.0928398
VA	51013101503	814219	0	0.314	0.	38.8902535	-77.1007202
VA	51013101601	692640	0	0.267	0.	38.8994834	-77.0805264
VA	51013101602	207122	0	0.08	0.	38.8940355	-77.0838062
VA	51013101603	461936	0	0.178	0.	38.8961541	-77.074845
VA	51013101701	242412	0	0.094	0.	38.8898621	-77.0813675
VA	51013101703	250441	0	0.097	0.	38.8893216	-77.0748886
VA	51013101704	99908	0	0.039	0.	38.8928523	-77.0696004
VA	51013101705	282555	0	0.109	0.	38.8927606	-77.0755724
VA	51013101801	281750	0	0.109	0.	38.8853358	-77.0926147
VA	51013101803	953752	0	0.368	0.	38.8789158	-77.0886623
VA	51013101804	195431	0	0.075	0.	38.8866986	-77.0879512
VA	51013101805	199950	0	0.077	0.	38.8889631	-77.0857667
VA	51013101900	1109546	0	0.428	0.	38.8779202	-77.0979879
VA	51013102001	210212	0	0.081	0.	38.8753997	-77.1106161
VA	51013102002	162465	0	0.063	0.	38.8788638	-77.1048667
VA	51013102003	609945	0	0.236	0.	38.8720429	-77.1066295
VA	51013102100	1143736	0	0.442	0.	38.8635511	-77.1247567
VA	51013102200	864915	0	0.334	0.	38.8577759	-77.1182708
VA	51013102301	844794	0	0.326	0.	38.8664141	-77.1054262
VA	51013102302	1184238	0	0.457	0.	38.8616135	-77.1030117
VA	51013102400	965036	0	0.373	0.	38.8706341	-77.0890693
VA	51013102500	1105870	0	0.427	0.	38.8661713	-77.0800458
VA	51013102600	709606	0	0.274	0.	38.8554206	-77.0936975
VA	51013102701	465476	0	0.18	0.	38.8558721	-77.1020908
VA	51013102702	284985	0	0.11	0.	38.8510432	-77.0982611
VA	51013102802	730539	0	0.282	0.	38.8465841	-77.103158
VA	51013102803	458114	0	0.177	0.	38.8496208	-77.1084793
VA	51013102804	601640	0	0.232	0.	38.8524166	-77.1132806
VA	51013102901	692430	1340	0.267	0.001	38.8391008	-77.0993186
VA	51013102903	360324	0	0.139	0.	38.8415196	-77.0956433
VA	51013102904	393930	0	0.152	0.	38.8395976	-77.0903914
VA	51013103000	769384	0	0.297	0.	38.8336744	-77.0893538
VA	51013103100	1910705	0	0.738	0.	38.8511188	-77.0829912
VA	51013103200	998790	0	0.386	0.	38.8597977	-77.0833651
VA	51013103300	439038	0	0.17	0.	38.8627679	-77.0730769
VA	51013103401	1238077	0	0.478	0.	38.877879	-77.0791393
VA	51013103403	301733	15703	0.116	0.006	38.8447159	-77.0523089
VA	51013103404	491515	0	0.19	0.	38.8632307	-77.0476975
VA	51013103405	385268	0	0.149	0.	38.8557771	-77.0509711
VA	51013103501	361038	0	0.139	0.	38.8627351	-77.0656784
VA	51013103503	200877	0	0.078	0.	38.860739	-77.0534309
VA	51013103504	128898	0	0.05	0.	38.8623832	-77.0553661
VA	51013103505	538888	0	0.208	0.	38.8613937	-77.0598298
VA	51013103601	733685	0	0.283	0.	38.8536932	-77.0595087
VA	51013103602	174743	0	0.067	0.	38.854059	-77.0537786
VA	51013103700	1462181	11228	0.565	0.004	38.8499615	-77.0628271
VA	51013103800	926695	2489	0.358	0.001	38.8464071	-77.0720389
VA	51013980100	5015525	0	1.937	0.	38.8774347	-77.0637882
VA	51013980200	3582059	237830	1.383	0.092	38.8501792	-77.0398447
VA	51015070100	571016509	1416605	220.471	0.547	38.1957599	-79.3524492
VA	51015070200	347739447	1058793	134.263	0.409	38.3684277	-79.1467888
VA	51015070300	149336629	786777	57.659	0.304	38.2716733	-78.9691091
VA	51015070400	134198564	1065409	51.814	0.411	38.1971547	-78.8440403
VA	51015070500	115672061	572644	44.661	0.221	38.1167631	-78.8419837
VA	51015070601	25431491	77700	9.819	0.03	38.0954196	-78.9385411
VA	51015070602	15397035	64015	5.945	0.025	38.1167984	-78.9995648
VA	51015070603	43126445	280798	16.651	0.108	38.1395501	-78.9686824
VA	51015070701	55142643	513038	21.291	0.198	38.2203976	-79.0467138
VA	51015070702	40894050	698487	15.789	0.27	38.1850829	-78.9624427
VA	51015070801	57358369	387737	22.146	0.15	38.2156354	-79.1428909
VA	51015070802	174947633	415713	67.548	0.161	38.2144733	-79.208919
VA	51015070900	143852600	257593	55.542	0.099	38.0919988	-79.1260008
VA	51015071000	354778961	553264	136.981	0.214	38.0057096	-79.1963657
VA	51015071101	27553491	95685	10.638	0.037	38.0455067	-79.027906
VA	51015071102	73394704	473862	28.338	0.183	37.9967935	-79.0661134
VA	51015071201	134869202	608828	52.073	0.235	37.9342185	-79.0142482
VA	51015071202	39999028	210189	15.444	0.081	38.0353066	-78.9608797
VA	51017920101	998939209	7298441	385.693	2.818	38.0844763	-79.6764422
VA	51017920102	371686834	6741552	143.509	2.603	37.9937063	-79.8698651
VA	51019030101	118221428	2051110	45.646	0.792	37.4593016	-79.2952766
VA	51019030103	25999734	285913	10.039	0.11	37.3771597	-79.2907695
VA	51019030104	14444849	81241	5.577	0.031	37.3540243	-79.2896696
VA	51019030202	268737893	1060892	103.76	0.41	37.2285721	-79.4216132
VA	51019030203	31550545	41076	12.182	0.016	37.3468821	-79.3266166
VA	51019030204	87132039	247700	33.642	0.096	37.3648838	-79.3813949
VA	51019030300	337187692	1571107	130.189	0.607	37.4830031	-79.4531786
VA	51019030401	138499641	324287	53.475	0.125	37.3736786	-79.5767186
VA	51019030403	91109600	202403	35.178	0.078	37.3130044	-79.6111691
VA	51019030404	96192995	365607	37.14	0.141	37.3051029	-79.5009537
VA	51019030501	231266834	2776742	89.293	1.072	37.1675576	-79.5368707
VA	51019030503	71210394	24421355	27.494	9.429	37.0779926	-79.5933636
VA	51019030504	56514030	4551224	21.82	1.757	37.1689161	-79.6474107
VA	51019030601	55395127	2668551	21.388	1.03	37.2231917	-79.7265549
VA	51019030602	43908023	824264	16.953	0.318	37.2493048	-79.8097535
VA	51019030603	49852464	390411	19.248	0.151	37.3018842	-79.7900294
VA	51019030604	99314186	129390	38.345	0.05	37.3056434	-79.7092045
VA	51019030605	135345593	42679	52.257	0.016	37.4045878	-79.7095845
VA	51019050101	7926720	4924	3.061	0.002	37.3284474	-79.5246637
VA	51019050102	8850967	22011	3.417	0.008	37.3457212	-79.5172068
VA	51021040100	472390933	1666165	182.391	0.643	37.1336312	-81.063229
VA	51021040200	453905632	895726	175.254	0.346	37.1144657	-81.2483933
VA	51023040100	612666449	5955457	236.552	2.299	37.6528663	-79.8283417
VA	51023040200	339270724	2504153	130.993	0.967	37.5325373	-79.6641697
VA	51023040301	99468034	539634	38.405	0.208	37.508455	-79.8518493
VA	51023040303	96959286	2610341	37.436	1.008	37.4218661	-79.987917
VA	51023040304	113471150	343797	43.811	0.133	37.4809347	-79.9584862
VA	51023040401	62775045	38472	24.238	0.015	37.4204933	-79.8248083
VA	51023040402	22552485	68720	8.708	0.027	37.3681749	-79.8993138
VA	51023040501	29515594	59348	11.396	0.023	37.369627	-79.8445411
VA	51023040502	25220207	6303	9.738	0.002	37.3513543	-79.8190626
VA	51025930100	524847564	1836534	202.645	0.709	36.8981683	-77.8656841
VA	51025930201	138993635	891302	53.666	0.344	36.8017395	-77.7729289
VA	51025930202	2816521	0	1.087	0.	36.7826215	-77.8215874
VA	51025930203	207087971	200734	79.957	0.078	36.7509727	-77.8337134
VA	51025930301	250119953	3377443	96.572	1.304	36.630368	-77.7790702
VA	51025930302	342689262	2060807	132.313	0.796	36.6455249	-77.956457
VA	51027010100	233620609	442865	90.201	0.171	37.3510931	-82.0239556
VA	51027010200	225895785	675882	87.219	0.261	37.4102455	-82.0933992
VA	51027010300	122300516	278917	47.22	0.108	37.2394036	-82.1954045
VA	51027010400	103086790	96198	39.802	0.037	37.2752674	-82.0066103
VA	51027010500	173747544	162455	67.084	0.063	37.2449099	-81.8313647
VA	51027010600	213253283	848993	82.338	0.328	37.1912863	-81.9915297
VA	51027010700	230482366	299140	88.99	0.115	37.1167575	-82.090733
VA	51029930101	384427104	3751697	148.428	1.449	37.692478	-78.5443926
VA	51029930102	225923944	1497500	87.23	0.578	37.6398776	-78.3454016
VA	51029930201	248642700	1426405	96.001	0.551	37.5051575	-78.4235283
VA	51029930202	642221692	3236253	247.963	1.25	37.5009543	-78.6274462
VA	51031020101	129470785	1004856	49.989	0.388	37.3518322	-79.0598021
VA	51031020102	176108954	237634	67.996	0.092	37.2552932	-79.0137313
VA	51031020200	57010650	216893	22.012	0.084	37.3239853	-79.1624521
VA	51031020300	5241179	18882	2.024	0.007	37.342127	-79.2530019
VA	51031020401	10288920	55998	3.973	0.022	37.3306517	-79.2311312
VA	51031020402	5959233	246897	2.301	0.095	37.3192318	-79.2702364
VA	51031020403	59075283	209072	22.809	0.081	37.2638631	-79.2788505
VA	51031020500	158688960	285743	61.27	0.11	37.2354902	-79.1848998
VA	51031020600	171246030	2874926	66.118	1.11	37.1623187	-79.2897639
VA	51031020700	13179370	297970	5.089	0.115	37.123438	-79.2833777
VA	51031020800	262466069	1939687	101.339	0.749	37.120045	-79.0716192
VA	51031020900	254565553	1505884	98.288	0.581	37.1223978	-78.9411596
VA	51033030100	452392532	13495636	174.67	5.211	38.1425243	-77.2870148
VA	51033030201	120507556	1144143	46.528	0.442	37.9371745	-77.3722365
VA	51033030202	233540003	2268786	90.17	0.876	37.9713364	-77.2217683
VA	51033030300	72802848	1727457	28.109	0.667	38.0198797	-77.3460769
VA	51033030400	103468593	968519	39.949	0.374	38.084237	-77.4649182
VA	51033030501	32956161	530789	12.724	0.205	38.0293344	-77.5569894
VA	51033030502	67339257	1940666	26.	0.749	37.982028	-77.5665649
VA	51033030503	136965124	1342264	52.883	0.518	37.9837277	-77.4730165
VA	51033030600	145891043	1507827	56.329	0.582	37.8552372	-77.3593119
VA	51035080100	223555168	1313945	86.315	0.507	36.8369439	-80.6958463
VA	51035080200	116912580	158170	45.14	0.061	36.7555304	-80.8042004
VA	51035080300	200089353	4265466	77.255	1.647	36.7681236	-80.9203532
VA	51035080401	60118083	175570	23.212	0.068	36.6836792	-80.819032
VA	51035080402	91812563	98223	35.449	0.038	36.6525191	-80.7273457
VA	51035080501	232908112	1074874	89.926	0.415	36.7400753	-80.5623446
VA	51035080502	83726894	248630	32.327	0.096	36.715787	-80.6588934
VA	51035080601	95550833	77243	36.892	0.03	36.5973359	-80.8114608
VA	51035080603	86257721	112210	33.304	0.043	36.6151078	-80.6845879
VA	51035080604	38651094	61854	14.923	0.024	36.6023963	-80.6469127
VA	51036600100	123161976	13134988	47.553	5.071	37.3828929	-77.1944921
VA	51036600200	110057676	3556454	42.494	1.373	37.3833302	-77.1199095
VA	51036600300	240491898	38583238	92.854	14.897	37.3296108	-76.9725059
VA	51037930101	201507282	1008446	77.802	0.389	37.0510261	-78.5382207
VA	51037930102	265694894	420654	102.585	0.162	37.1360073	-78.6873217
VA	51037930200	401747694	1421154	155.116	0.549	37.0367569	-78.7544754
VA	51037930300	362060246	2959124	139.792	1.143	36.8659269	-78.6175037
VA	51041100106	5609552	40874	2.166	0.016	37.5195461	-77.5493416
VA	51041100107	2973838	116776	1.148	0.045	37.5081803	-77.5365162
VA	51041100206	8344240	0	3.222	0.	37.454773	-77.5335008
VA	51041100208	4427062	0	1.709	0.	37.4597699	-77.568131
VA	51041100209	7766396	0	2.999	0.	37.4771925	-77.5438566
VA	51041100210	3379207	0	1.305	0.	37.4882756	-77.5263174
VA	51041100211	1982943	0	0.766	0.	37.4688256	-77.5152361
VA	51041100212	2001386	11895	0.773	0.005	37.4576515	-77.5045571
VA	51041100300	5320226	60990	2.054	0.024	37.4476798	-77.4395983
VA	51041100403	61242756	10191570	23.646	3.935	37.3649688	-77.3419235
VA	51041100404	2667458	0	1.03	0.	37.4233916	-77.4331821
VA	51041100405	1840134	0	0.71	0.	37.4385628	-77.4467582
VA	51041100406	3615308	0	1.396	0.	37.4197643	-77.4455459
VA	51041100407	8695884	0	3.357	0.	37.3936715	-77.4352121
VA	51041100409	10737785	12143	4.146	0.005	37.3706052	-77.4298009
VA	51041100410	1992476	0	0.769	0.	37.3595185	-77.4536555
VA	51041100505	10361094	114634	4.	0.044	37.3477587	-77.4374519
VA	51041100506	11231555	52917	4.337	0.02	37.3227893	-77.4148947
VA	51041100507	10526449	17830	4.064	0.007	37.3065613	-77.4428247
VA	51041100508	8303758	78940	3.206	0.03	37.3089726	-77.4157807
VA	51041100509	32190096	3206197	12.429	1.238	37.320394	-77.3780635
VA	51041100510	6599780	37127	2.548	0.014	37.3213775	-77.3176667
VA	51041100600	3310542	19926	1.278	0.008	37.2413077	-77.4212967
VA	51041100701	11494304	456046	4.438	0.176	37.2343971	-77.4752472
VA	51041100702	27221673	322251	10.51	0.124	37.2586496	-77.4601202
VA	51041100704	70726237	4784420	27.308	1.847	37.261876	-77.5740631
VA	51041100705	65346718	682957	25.231	0.264	37.3035904	-77.5442764
VA	51041100804	5171126	279249	1.997	0.108	37.4514229	-77.4706596
VA	51041100805	5720062	0	2.209	0.	37.4305315	-77.4843778
VA	51041100806	2140462	44827	0.826	0.017	37.433616	-77.4639027
VA	51041100807	3470897	0	1.34	0.	37.4200735	-77.4625495
VA	51041100812	14678538	16697	5.667	0.006	37.4258287	-77.5745526
VA	51041100814	5845527	0	2.257	0.	37.4038902	-77.4951688
VA	51041100815	5673764	0	2.191	0.	37.4035557	-77.4693937
VA	51041100816	4328452	33784	1.671	0.013	37.3870658	-77.4712632
VA	51041100817	5177878	0	1.999	0.	37.384623	-77.4998179
VA	51041100818	6097777	51172	2.354	0.02	37.433299	-77.54334
VA	51041100819	9607075	64643	3.709	0.025	37.4376276	-77.5039966
VA	51041100820	10037311	50998	3.875	0.02	37.4140866	-77.5337484
VA	51041100821	63932814	1294683	24.685	0.5	37.3647362	-77.5685609
VA	51041100822	39626705	749977	15.3	0.29	37.3300717	-77.4921712
VA	51041100823	10379556	126930	4.008	0.049	37.3644648	-77.4856596
VA	51041100902	5116038	5197	1.975	0.002	37.5323014	-77.5692325
VA	51041100907	4931474	32335	1.904	0.012	37.5066609	-77.5649254
VA	51041100910	6551644	22977	2.53	0.009	37.4759069	-77.5828933
VA	51041100912	7964559	2555725	3.075	0.987	37.4354453	-77.6539405
VA	51041100915	5031270	10350	1.943	0.004	37.5119563	-77.6348554
VA	51041100919	14383521	27671	5.554	0.011	37.4481881	-77.6149182
