USPS	GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
OK	40001376600	205931993	2861371	79.511	1.105	36.1119482	-94.6588008
OK	40001376700	361471232	1464194	139.565	0.565	36.0093076	-94.6623452
OK	40001376800	476998253	3114628	184.17	1.203	35.8021662	-94.7315418
OK	40001376900	39834851	230637	15.38	0.089	35.8117205	-94.6393417
OK	40001377000	402109228	1194103	155.255	0.461	35.7647281	-94.5749495
OK	40003955600	1095591882	37090369	423.01	14.321	36.8508289	-98.2983545
OK	40003955700	297904081	179363	115.021	0.069	36.7430512	-98.4407255
OK	40003956000	850896701	1276944	328.533	0.493	36.5606474	-98.3171198
OK	40005587600	941868825	20073524	363.658	7.75	34.524702	-95.9523082
OK	40005587700	162906459	8504376	62.899	3.284	34.4130287	-96.1342031
OK	40005587800	651879843	4814761	251.692	1.859	34.2589606	-96.2888031
OK	40005587900	769757502	3876454	297.205	1.497	34.2491624	-95.9645439
OK	40007951600	1971018179	6122262	761.014	2.364	36.8777411	-100.4680246
OK	40007951700	2710575211	1224899	1046.559	0.473	36.6637874	-100.4440844
OK	40007951800	18813683	0	7.264	0.	36.8077914	-100.5344068
OK	40009966100	107432877	986389	41.48	0.381	35.4055234	-99.3890932
OK	40009966200	369882147	1062571	142.812	0.41	35.4019771	-99.4938324
OK	40009966500	978933280	527167	377.968	0.204	35.2276245	-99.8748282
OK	40009966800	879080418	2945617	339.415	1.137	35.2406316	-99.5850657
OK	40011958600	378911852	61293	146.299	0.024	36.0937039	-98.3258038
OK	40011958700	335543754	25632007	129.554	9.897	36.0511088	-98.5642231
OK	40011958800	1076751841	423903	415.736	0.164	35.7903215	-98.3220226
OK	40011958900	68891872	118142	26.599	0.046	35.8543991	-98.4108971
OK	40011959000	544607537	685975	210.274	0.265	35.6205592	-98.4823728
OK	40013795600	811762571	17460384	313.423	6.741	33.9489124	-96.0693963
OK	40013795700	449903241	1477153	173.709	0.57	34.0640993	-96.2135936
OK	40013795900	216769030	9085861	83.695	3.508	33.7924798	-96.3283284
OK	40013796002	245411232	3673912	94.754	1.419	33.9238709	-96.3386037
OK	40013796003	242388552	18887289	93.587	7.292	34.0703897	-96.4628465
OK	40013796004	52179584	17931696	20.147	6.923	33.9739484	-96.5393691
OK	40013796101	26718348	122410	10.316	0.047	34.0352555	-96.3970225
OK	40013796102	32608948	0	12.59	0.	33.9966461	-96.4296744
OK	40013796200	3409268	0	1.316	0.	34.0072158	-96.3800179
OK	40013796300	1600183	0	0.618	0.	33.9952365	-96.3816492
OK	40013796400	10687557	12468	4.126	0.005	33.973438	-96.4000179
OK	40013796500	51461535	90448	19.869	0.035	33.9912369	-96.346308
OK	40013796600	197349982	33067417	76.197	12.767	33.8681858	-96.5104598
OK	40015161601	110845267	437205	42.798	0.169	35.4712988	-98.3460313
OK	40015161602	573774160	2666777	221.535	1.03	35.3557414	-98.3328548
OK	40015161700	392778557	861996	151.653	0.333	35.4270891	-98.5541292
OK	40015161800	556540023	12313768	214.881	4.754	35.0939389	-98.5461247
OK	40015161900	291095891	5236742	112.393	2.022	35.1137756	-98.4350396
OK	40015162000	733605799	7744217	283.247	2.99	35.129864	-98.2253305
OK	40015162101	51017734	24939	19.698	0.01	35.0571405	-98.2894385
OK	40015162102	47648578	471082	18.397	0.182	35.0874718	-98.2082326
OK	40015162200	325523887	2023411	125.685	0.781	34.9219158	-98.3964435
OK	40015162300	226536536	318940	87.466	0.123	34.9224882	-98.1703605
OK	40017300100	718086977	4336701	277.255	1.674	35.5431776	-98.2099545
OK	40017300201	264073064	3386159	101.959	1.307	35.6766109	-97.8258164
OK	40017300202	457001994	2263144	176.449	0.874	35.6191306	-97.978487
OK	40017300300	2400404	0	0.927	0.	35.5298864	-97.945325
OK	40017300400	3084901	0	1.191	0.	35.5410947	-97.9644736
OK	40017300500	1969871	2157	0.761	0.001	35.5265011	-97.9624243
OK	40017300600	3536650	0	1.366	0.	35.514612	-97.9604588
OK	40017300701	4945810	666586	1.91	0.257	35.5252191	-97.9824827
OK	40017300702	397844653	2846667	153.609	1.099	35.442845	-97.9642965
OK	40017300802	6075595	9248	2.346	0.004	35.5870891	-97.7295179
OK	40017300803	79781130	669505	30.804	0.258	35.5723954	-97.7820675
OK	40017300804	10264564	60256	3.963	0.023	35.5583811	-97.736147
OK	40017300805	45401539	385520	17.53	0.149	35.606121	-97.7061908
OK	40017300806	16804742	117749	6.488	0.045	35.5583696	-97.700611
OK	40017300901	21373535	178006	8.252	0.069	35.5301866	-97.7160452
OK	40017300902	1472486	0	0.569	0.	35.5012333	-97.7296584
OK	40017300904	7935378	4968334	3.064	1.918	35.4946188	-97.6884476
OK	40017300905	5106518	20967	1.972	0.008	35.5008346	-97.7130197
OK	40017301001	9928786	38500	3.834	0.015	35.4679055	-97.698899
OK	40017301003	7387566	22395	2.852	0.009	35.4661448	-97.7500514
OK	40017301006	4410670	9953	1.703	0.004	35.4561719	-97.6919937
OK	40017301010	7819747	1981	3.019	0.001	35.4267411	-97.7335372
OK	40017301011	7802622	10493	3.013	0.004	35.4467968	-97.7290798
OK	40017301012	5171716	11026	1.997	0.004	35.4267144	-97.6802249
OK	40017301013	4990978	19248	1.927	0.007	35.4439308	-97.6899436
OK	40017301014	2587142	4213	0.999	0.002	35.45925	-97.733591
OK	40017301015	1968165	427	0.76	0.	35.4560623	-97.7151992
OK	40017301100	4804363	5605	1.855	0.002	35.4886946	-97.7317038
OK	40017301201	2583027	0	0.997	0.	35.5006353	-97.7513799
OK	40017301202	1973870	16822	0.762	0.006	35.4853188	-97.7499399
OK	40017301301	30922200	181168	11.939	0.07	35.4109237	-97.7658379
OK	40017301302	75756249	197893	29.25	0.076	35.4755453	-97.7863683
OK	40017301406	12921115	26052	4.989	0.01	35.3890165	-97.6933591
OK	40017301407	10324850	37859	3.986	0.015	35.390981	-97.7591092
OK	40017301408	75780525	2649499	29.259	1.023	35.3564975	-97.7544128
OK	40017301409	2605453	2621	1.006	0.001	35.3844704	-97.7324442
OK	40017301410	5213893	0	2.013	0.	35.3989611	-97.7246071
OK	40019892100	726520137	10754580	280.511	4.152	34.3521027	-97.2563243
OK	40019892200	253374446	782113	97.828	0.302	34.3720745	-97.5074816
OK	40019892301	76229700	56221	29.432	0.022	34.2201062	-97.5185118
OK	40019892302	24638801	684914	9.513	0.264	34.2529354	-97.467477
OK	40019892400	396013956	398787	152.902	0.154	34.1484016	-97.4137339
OK	40019892501	136785129	2257483	52.813	0.872	34.2184952	-97.2383347
OK	40019892502	167881726	267288	64.819	0.103	34.1274481	-97.2382934
OK	40019892601	2657394	2497	1.026	0.001	34.1965067	-97.1318485
OK	40019892602	61101907	1978960	23.592	0.764	34.2250307	-97.1182106
OK	40019892700	237244422	12335526	91.601	4.763	34.1357112	-97.0312776
OK	40019892801	2399212	0	0.926	0.	34.16339	-97.1251772
OK	40019892802	18736737	84150	7.234	0.032	34.1662746	-97.0907003
OK	40019892900	2535556	0	0.979	0.	34.1726116	-97.1343365
OK	40019893001	17418727	115170	6.725	0.044	34.1475232	-97.1484976
OK	40019893002	3952188	15634	1.526	0.006	34.1762573	-97.1542732
OK	40019893100	2260411	0	0.873	0.	34.1831993	-97.1304034
OK	40021977600	465232674	967784	179.627	0.374	36.0840222	-94.986623
OK	40021977701	162550960	20203779	62.761	7.801	35.8784724	-95.1799127
OK	40021977702	225043025	3705825	86.89	1.431	35.9813249	-95.1612519
OK	40021977801	60910092	33669	23.518	0.013	35.8465453	-95.0652913
OK	40021977802	80565548	239089	31.107	0.092	35.9225378	-95.0273059
OK	40021977901	43273676	645627	16.708	0.249	35.9555177	-94.9266401
OK	40021977902	11772542	9145	4.545	0.004	35.9340622	-94.9873437
OK	40021978000	8897865	28062	3.435	0.011	35.9044335	-94.9898558
OK	40021978100	14701544	369847	5.676	0.143	35.9050865	-94.9521278
OK	40021978201	260202179	2792163	100.465	1.078	35.9622449	-94.8482976
OK	40021978202	251757339	18251103	97.204	7.047	35.7387878	-94.873333
OK	40021978301	92995066	14610520	35.906	5.641	35.7752671	-94.9460881
OK	40021978302	262326420	7804638	101.285	3.013	35.7423001	-95.0510153
OK	40023966900	570116688	32037170	220.123	12.37	34.0481769	-95.2872706
OK	40023967000	554096226	38650049	213.938	14.923	34.0201456	-95.4359951
OK	40023967100	37058236	269524	14.308	0.104	34.0248088	-95.4989958
OK	40023967200	37416376	237330	14.447	0.092	34.0317654	-95.5412846
OK	40023967300	796594372	4281613	307.567	1.653	34.0517845	-95.8280797
OK	40025950100	4707519121	15923999	1817.583	6.148	36.6346417	-102.7661165
OK	40025950300	44612698	0	17.225	0.	36.7386886	-102.5029456
OK	40027200100	641044	0	0.248	0.	35.2207954	-97.4436013
OK	40027200200	1287238	0	0.497	0.	35.2258446	-97.4354994
OK	40027200300	2693268	101194	1.04	0.039	35.2383266	-97.4469226
OK	40027200400	1561401	0	0.603	0.	35.2254368	-97.4535631
OK	40027200500	1987277	0	0.767	0.	35.2121869	-97.4511887
OK	40027200602	2064454	0	0.797	0.	35.2120142	-97.430918
OK	40027200603	1323516	8562	0.511	0.003	35.2125927	-97.4093992
OK	40027200604	1250032	0	0.483	0.	35.2126396	-97.418665
OK	40027200700	1102086	0	0.426	0.	35.2261163	-97.4274675
OK	40027200800	7463636	270760	2.882	0.105	35.2347593	-97.4198148
OK	40027200900	3916883	3228	1.512	0.001	35.2256924	-97.4743883
OK	40027201000	3525722	0	1.361	0.	35.2114931	-97.4710905
OK	40027201102	1913567	1176	0.739	0.	35.195835	-97.4584988
OK	40027201103	2460272	0	0.95	0.	35.193805	-97.4652105
OK	40027201104	5294814	376997	2.044	0.146	35.1809048	-97.467809
