USPS	GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
HI	15001020100	251395863	10656236	97.064	4.114	19.8228341	-155.1849688
HI	15001020202	634667975	1275028	245.047	0.492	19.6598098	-155.2324728
HI	15001020300	3299915	488896	1.274	0.189	19.7177352	-155.0939854
HI	15001020400	2702028	2217184	1.043	0.856	19.7229857	-155.0810504
HI	15001020500	6092956	96345	2.353	0.037	19.7057376	-155.0755183
HI	15001020600	48286186	12771324	18.643	4.931	19.7070057	-155.0369344
HI	15001020701	4736510	0	1.829	0.	19.6851295	-155.0756622
HI	15001020702	3080600	0	1.189	0.	19.6778537	-155.0931548
HI	15001020801	30252027	1492	11.68	0.001	19.6860853	-155.1257923
HI	15001020802	10684695	0	4.125	0.	19.7036634	-155.116445
HI	15001020900	28714259	0	11.087	0.	19.6533225	-155.107691
HI	15001021003	33863416	0	13.075	0.	19.5426432	-155.0075248
HI	15001021011	246349026	7555	95.116	0.003	19.4979145	-155.2331073
HI	15001021013	132371424	7076569	51.109	2.732	19.6181496	-155.0325747
HI	15001021014	20562622	81618	7.939	0.032	19.5872809	-154.9730692
HI	15001021015	18015919	2778653	6.956	1.073	19.5803863	-154.9584583
HI	15001021016	69452681	0	26.816	0.	19.5268108	-155.0622348
HI	15001021017	81731921	0	31.557	0.	19.4733677	-155.1377641
HI	15001021101	106330124	11164968	41.054	4.311	19.4449812	-154.9185757
HI	15001021107	475054271	2354866	183.419	0.909	19.427903	-155.0891095
HI	15001021108	112495869	13897484	43.435	5.366	19.5162712	-154.921721
HI	15001021203	2027060602	32039699	782.653	12.371	19.2911932	-155.5068123
HI	15001021204	380903059	54803218	147.067	21.16	19.0183547	-155.7461015
HI	15001021300	811421667	57244562	313.292	22.102	19.3372688	-155.8376215
HI	15001021402	41941944	6313950	16.194	2.438	19.5342745	-155.8920621
HI	15001021502	937936183	49782	362.139	0.019	19.5971722	-155.82171
HI	15001021504	30723973	7543019	11.863	2.912	19.6664757	-156.0054947
HI	15001021510	22728854	10331393	8.776	3.989	19.5576731	-155.9529047
HI	15001021511	3507435	0	1.354	0.	19.5831169	-155.9483577
HI	15001021512	17315081	0	6.685	0.	19.7074073	-156.006166
HI	15001021513	227425295	47896974	87.809	18.493	19.8019678	-155.9232201
HI	15001021605	11049987	4186549	4.266	1.616	19.6489762	-155.9775561
HI	15001021606	6606175	0	2.551	0.	19.6351223	-155.9696213
HI	15001021607	4964854	0	1.917	0.	19.6132969	-155.9617319
HI	15001021608	2878398	2958905	1.111	1.142	19.613704	-155.982303
HI	15001021705	107768836	31425	41.61	0.012	20.0807905	-155.7062179
HI	15001021706	415932602	68564	160.592	0.026	19.8621592	-155.69887
HI	15001021707	161787306	0	62.466	0.	19.963792	-155.7476042
HI	15001021708	204154850	37837697	78.825	14.609	19.9281812	-155.8231581
HI	15001021800	365110255	37900489	140.97	14.633	20.176362	-155.8227292
HI	15001021902	298755649	32762078	115.35	12.65	20.0835705	-155.5748758
