USPS	GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
NC	37001020100	4511689	0	1.742	0.	36.0914774	-79.4455986
NC	37001020200	3464706	0	1.338	0.	36.0919103	-79.4195398
NC	37001020301	4963841	62025	1.917	0.024	36.1065434	-79.4055744
NC	37001020302	6318866	141195	2.44	0.055	36.09477	-79.3911836
NC	37001020400	11558153	268109	4.463	0.104	36.1207861	-79.4322349
NC	37001020501	7138142	78069	2.756	0.03	36.1220609	-79.4795203
NC	37001020502	5421492	51238	2.093	0.02	36.1143709	-79.4515972
NC	37001020601	5562699	31230	2.148	0.012	36.0922417	-79.4903921
NC	37001020602	2786605	40195	1.076	0.016	36.095804	-79.4621793
NC	37001020701	6799372	16670	2.625	0.006	36.0698004	-79.4810886
NC	37001020702	7572079	21301	2.924	0.008	36.0624647	-79.4583524
NC	37001020801	11909863	138041	4.598	0.053	36.0490131	-79.4493095
NC	37001020802	4723568	33037	1.824	0.013	36.0791566	-79.4275785
NC	37001020901	7888527	75902	3.046	0.029	36.056031	-79.4175161
NC	37001020902	10254637	206249	3.959	0.08	36.029254	-79.4128455
NC	37001021000	3227345	0	1.246	0.	36.076978	-79.3985062
NC	37001021101	8040157	61504	3.104	0.024	36.0697173	-79.3749221
NC	37001021102	10812869	210806	4.175	0.081	36.0377304	-79.3746745
NC	37001021201	35126538	2216513	13.562	0.856	36.1058538	-79.3538343
NC	37001021204	33313926	328997	12.863	0.127	36.0465688	-79.3145052
NC	37001021205	11700117	83525	4.517	0.032	36.071731	-79.2838992
NC	37001021206	12944027	80012	4.998	0.031	36.0854722	-79.3049679
NC	37001021207	11956026	863403	4.616	0.333	36.1076086	-79.2987302
NC	37001021300	135258625	3674293	52.224	1.419	36.1804423	-79.3130101
NC	37001021400	65186076	4520149	25.168	1.745	36.200065	-79.4059533
NC	37001021500	91578798	2199152	35.359	0.849	36.1916726	-79.4828826
NC	37001021600	33246532	808389	12.837	0.312	36.1447926	-79.520266
NC	37001021701	4251432	63639	1.641	0.025	36.0927095	-79.5291655
NC	37001021702	5518049	44880	2.131	0.017	36.0930886	-79.5083273
NC	37001021703	23259334	2479757	8.98	0.957	36.0544094	-79.5184486
NC	37001021801	81091423	1845429	31.31	0.713	35.9869584	-79.4822243
NC	37001021802	72581604	644149	28.024	0.249	35.9388738	-79.4437298
NC	37001021803	94817474	1449181	36.609	0.56	35.8777839	-79.4773039
NC	37001021901	55436267	1335552	21.404	0.516	35.9861226	-79.3694459
NC	37001021902	122168287	1891166	47.169	0.73	35.892058	-79.3325996
NC	37001022001	29404302	1156605	11.353	0.447	35.9970765	-79.3342675
NC	37001022002	54949157	813629	21.216	0.314	35.976536	-79.2885164
NC	37003040100	155355105	177039	59.983	0.068	35.9786489	-81.0654227
NC	37003040200	170677977	82398	65.899	0.032	35.9824254	-81.2466687
NC	37003040300	73010551	307774	28.19	0.119	35.8935396	-81.2619493
NC	37003040400	51605988	245657	19.925	0.095	35.9190953	-81.1748648
NC	37003040500	111152703	1354805	42.916	0.523	35.864873	-81.0966473
NC	37003040600	71322353	3461195	27.538	1.336	35.8589717	-81.1904395
NC	37003040700	40233508	3817120	15.534	1.474	35.8302549	-81.3009365
