USPS	GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
DE	10001040100	124745857	0	48.165	0.	39.2372835	-75.6947414
DE	10001040201	9732880	37251	3.758	0.014	39.2908408	-75.6375081
DE	10001040203	59871724	1058666	23.117	0.409	39.2858685	-75.550836
DE	10001040204	6926052	194346	2.674	0.075	39.284473	-75.6213257
DE	10001040205	3338851	0	1.289	0.	39.2762771	-75.6005068
DE	10001040206	21663044	506259	8.364	0.195	39.2496199	-75.612872
DE	10001040501	10394072	0	4.013	0.	39.1995839	-75.5439014
DE	10001040502	31727023	273847	12.25	0.106	39.221079	-75.5325177
DE	10001040700	6101559	0	2.356	0.	39.1745533	-75.5639418
DE	10001040900	1404247	247831	0.542	0.096	39.1686684	-75.5256038
DE	10001041000	26757214	21809	10.331	0.008	39.1588788	-75.4716822
DE	10001041101	2439232	196345	0.942	0.076	39.1177435	-75.4849264
DE	10001041200	7040083	813440	2.718	0.314	39.1270085	-75.5017998
DE	10001041300	2298941	0	0.888	0.	39.1531517	-75.52022
DE	10001041400	6760777	0	2.61	0.	39.1473957	-75.5435763
DE	10001041500	3278423	0	1.266	0.	39.1324585	-75.5376546
DE	10001041600	2773160	115233	1.071	0.044	39.1249263	-75.525889
DE	10001041701	10494146	12280	4.052	0.005	39.1056554	-75.5557419
DE	10001041702	6013566	0	2.322	0.	39.1075391	-75.5230449
DE	10001041802	34553471	171412	13.341	0.066	39.1375473	-75.6031845
DE	10001041803	17600654	0	6.796	0.	39.2093482	-75.5950637
DE	10001041804	24720696	30818	9.545	0.012	39.174332	-75.615896
DE	10001041900	83120851	21319	32.093	0.008	39.1439677	-75.7049433
DE	10001042000	89591320	162415	34.591	0.063	39.058946	-75.6798594
DE	10001042100	53129656	87340	20.513	0.034	39.0693287	-75.6033694
DE	10001042203	12375673	158242	4.778	0.061	39.0935078	-75.4962461
DE	10001042204	13289236	129007	5.131	0.05	39.0792256	-75.5131318
DE	10001042205	8356946	0	3.227	0.	39.061909	-75.5440674
DE	10001042206	10287853	207421	3.972	0.08	39.0333979	-75.5372694
DE	10001042207	10305786	24082	3.979	0.009	39.0688084	-75.4883882
DE	10001042208	16186151	12380	6.25	0.005	39.0419509	-75.4818789
DE	10001042500	7725359	53330	2.983	0.021	38.9248011	-75.4205113
DE	10001042801	88959735	0	34.348	0.	38.9865736	-75.6669232
DE	10001042802	58938963	542235	22.756	0.209	38.9963371	-75.5589613
DE	10001042900	69732220	368154	26.924	0.142	38.903784	-75.5244981
DE	10001043000	40510864	33233	15.641	0.013	38.921194	-75.577983
DE	10001043100	154160052	2518	59.522	0.001	38.8949961	-75.6713506
DE	10001043202	293374944	61320592	113.273	23.676	39.1456066	-75.4324489
DE	10001043300	7660739	380826	2.958	0.147	39.180221	-75.5466473
DE	10001043400	66754124	653023	25.774	0.252	38.9723618	-75.4729061
DE	10001980000	12794950	1112277	4.94	0.429	39.124384	-75.4697989
DE	10001990000	0	480828986	0.	185.649	39.1198917	-75.3068808
DE	10003000200	1780189	0	0.687	0.	39.7645553	-75.5281678
DE	10003000300	483101	0	0.187	0.	39.760877	-75.5391652
DE	10003000400	1005380	26165	0.388	0.01	39.7592744	-75.5480382
DE	10003000500	499652	9820	0.193	0.004	39.7544822	-75.5399945
DE	10003000601	823318	0	0.318	0.	39.7527181	-75.5289799
DE	10003000602	617310	40174	0.238	0.016	39.7500708	-75.5369211
DE	10003000900	399354	48751	0.154	0.019	39.7454293	-75.5406989
DE	10003001100	533675	12514	0.206	0.005	39.7560465	-75.5577931
DE	10003001200	418462	0	0.162	0.	39.758703	-75.5631867
DE	10003001300	2268569	1623	0.876	0.001	39.7632267	-75.5691808
DE	10003001400	477937	4239	0.185	0.002	39.7514863	-75.5661112
DE	10003001500	379970	23880	0.147	0.009	39.7496518	-75.5592746
DE	10003001600	336585	0	0.13	0.	39.7468948	-75.5550189
DE	10003001902	4762699	2170074	1.839	0.838	39.7198139	-75.5313619
DE	10003002100	299269	0	0.116	0.	39.7424301	-75.5573305
DE	10003002200	258393	0	0.1	0.	39.7447495	-75.5633691
DE	10003002300	341206	0	0.132	0.	39.7473304	-75.5697155
DE	10003002400	1384589	0	0.535	0.	39.750169	-75.5798121
DE	10003002500	745729	0	0.288	0.	39.7414466	-75.5747872
DE	10003002600	461552	0	0.178	0.	39.7397583	-75.5666901
DE	10003002700	1281988	72394	0.495	0.028	39.7339332	-75.5640184
DE	10003002800	1112075	21795	0.429	0.008	39.7458579	-75.5498878
DE	10003002900	1156017	280195	0.446	0.108	39.7356508	-75.5321041
DE	10003003002	1131775	56729	0.437	0.022	39.7463011	-75.5264918
DE	10003010104	3629091	2863836	1.401	1.106	39.7961063	-75.4534792
DE	10003010105	2266543	0	0.875	0.	39.8127939	-75.4522485
DE	10003010106	518834	0	0.2	0.	39.8190019	-75.4568151
DE	10003010200	935922	0	0.361	0.	39.8087626	-75.4682454
DE	10003010300	1836196	0	0.709	0.	39.8024361	-75.4675546
DE	10003010400	2402622	0	0.928	0.	39.7932234	-75.4802454
DE	10003010502	4346629	1392821	1.678	0.538	39.7691499	-75.4872896
DE	10003010703	796273	0	0.307	0.	39.7606648	-75.5042141
DE	10003010704	3610310	667040	1.394	0.258	39.7518893	-75.5128993
DE	10003010800	6098130	24965	2.355	0.01	39.7777142	-75.5264969
DE	10003010900	2316824	0	0.895	0.	39.7879774	-75.5126352
DE	10003011000	4420381	63293	1.707	0.024	39.7845459	-75.497811
DE	10003011100	3062231	0	1.182	0.	39.8054321	-75.4905425
DE	10003011201	2415381	0	0.933	0.	39.8183642	-75.541341
DE	10003011202	3735764	0	1.442	0.	39.8321729	-75.5211693
DE	10003011203	2694326	0	1.04	0.	39.8256557	-75.4826061
DE	10003011204	3228683	0	1.247	0.	39.8176087	-75.4863303
DE	10003011205	1532323	0	0.592	0.	39.8232716	-75.5138647
DE	10003011206	3206253	0	1.238	0.	39.8174758	-75.5249854
DE	10003011300	1502593	0	0.58	0.	39.8100723	-75.5052585
DE	10003011400	3812643	0	1.472	0.	39.8018687	-75.5217498
DE	10003011500	1764755	0	0.681	0.	39.8019148	-75.54147
DE	10003011600	1885134	0	0.728	0.	39.7895286	-75.5385763
DE	10003011700	19466014	228	7.516	0.	39.8018404	-75.5592019
DE	10003011800	39858016	135561	15.389	0.052	39.8077052	-75.6101476
DE	10003011900	14296321	796549	5.52	0.308	39.7735117	-75.6115645
DE	10003012000	4551842	0	1.757	0.	39.7398744	-75.6279738
DE	10003012100	2925796	0	1.13	0.	39.7516574	-75.6172057
DE	10003012200	3379565	0	1.305	0.	39.7479746	-75.6012007
DE	10003012300	1047568	0	0.404	0.	39.742145	-75.5934532
DE	10003012400	2490727	0	0.962	0.	39.7353955	-75.602708
