USPS	GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
WI	55001950100	233951801	17547549	90.329	6.775	44.2022742	-89.7468898
WI	55001950201	109489823	7642078	42.274	2.951	44.0031471	-89.8876764
WI	55001950203	114351980	1368834	44.152	0.529	44.1209611	-89.7278541
WI	55001950204	353539615	49159328	136.502	18.981	44.0462804	-89.6886609
WI	55001950400	236243014	1195071	91.214	0.461	43.9407474	-89.7376994
WI	55001950501	114019362	19754029	44.023	7.627	43.8817191	-89.896239
WI	55001950502	249556171	3145970	96.354	1.215	43.8227785	-89.7494816
WI	55001950700	261064457	8536124	100.798	3.296	43.7124887	-89.6814892
WI	55003940000	567097187	20990356	218.957	8.104	46.5031467	-90.6881142
WI	55003950300	5613671	63299	2.167	0.024	46.5743757	-90.8729761
WI	55003950400	8534364	198305	3.295	0.077	46.5704906	-90.9075476
WI	55003950500	335435241	2301643	129.512	0.889	46.3975034	-90.831493
WI	55003950600	519304885	10419297	200.505	4.023	46.2511536	-90.7254906
WI	55003950700	1047215553	7834735	404.332	3.025	46.1037085	-90.5854567
WI	55003950800	223257886	1075374210	86.2	415.204	46.9406451	-90.5708301
WI	55003990000	0	2113546457	0.	816.045	47.1291288	-90.1846558
WI	55005000100	337532430	22892792	130.322	8.839	45.5918684	-91.7745374
WI	55005000200	182548125	13476695	70.482	5.203	45.5648875	-92.092646
WI	55005000300	254660509	8467853	98.325	3.269	45.4465419	-92.026963
WI	55005000400	216718324	834892	83.675	0.322	45.4736573	-91.8374686
WI	55005000500	20600569	0	7.954	0.	45.4907199	-91.7556532
WI	55005000601	7933306	1178828	3.063	0.455	45.4769517	-91.7260919
WI	55005000602	10474783	3519018	4.044	1.359	45.512003	-91.7183723
WI	55005000800	272420033	1406714	105.182	0.543	45.4618566	-91.6341712
WI	55005000900	563127170	1419103	217.425	0.548	45.3033871	-91.9586324
WI	55005001001	201721407	1632853	77.885	0.63	45.2678407	-91.7134616
WI	55005001003	11035549	4913688	4.261	1.897	45.3347461	-91.6567531
WI	55005001004	156525425	9435837	60.435	3.643	45.3247992	-91.6117537
WI	55007960100	456055001	263255563	176.084	101.644	46.8919992	-90.922325
WI	55007960200	837976725	20727927	323.545	8.003	46.7034389	-91.3169102
WI	55007960300	347196228	58382008	134.053	22.541	46.6768417	-91.0002896
WI	55007960401	478689083	20123531	184.823	7.77	46.4518941	-91.4168155
WI	55007960402	829769968	7730256	320.376	2.985	46.4595592	-91.1023577
WI	55007960600	878007373	52902877	339.001	20.426	46.2541897	-91.2420186
WI	55007990000	0	1037161438	0.	400.45	46.967866	-91.1950102
WI	55009000100	7277462	4547718	2.81	1.756	44.5487323	-88.0229546
WI	55009000200	3069089	0	1.185	0.	44.5344024	-88.0389675
WI	55009000302	2800416	0	1.081	0.	44.519641	-88.0738251
WI	55009000303	1880377	0	0.726	0.	44.536082	-88.0640524
WI	55009000401	2431787	0	0.939	0.	44.5269473	-88.0511528
WI	55009000402	1804300	0	0.697	0.	44.5143221	-88.0628756
WI	55009000500	1166418	0	0.45	0.	44.519987	-88.0334066
WI	55009000600	2155723	0	0.832	0.	44.5078996	-88.0536607
WI	55009000700	2774662	0	1.071	0.	44.5074662	-88.0410393
WI	55009000800	2861327	598876	1.105	0.231	44.5016677	-88.0306261
WI	55009000900	3109814	160355	1.201	0.062	44.5223675	-87.9955853
