USPS	GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
CO	08001007801	641536	0	0.248	0.	39.7419967	-104.8752238
CO	08001007802	637373	0	0.246	0.	39.741996	-104.8564378
CO	08001007900	1637884	338	0.632	0.	39.7483494	-104.873462
CO	08001008000	1956147	0	0.755	0.	39.7492605	-104.8564044
CO	08001008100	2717099	2738	1.049	0.001	39.7466612	-104.8372242
CO	08001008200	4497505	2155	1.736	0.001	39.7602795	-104.8368767
CO	08001008308	4311913	0	1.665	0.	39.7571272	-104.8174833
CO	08001008309	12009461	22102	4.637	0.009	39.7560856	-104.7840024
CO	08001008354	108054899	539504	41.72	0.208	39.7785857	-104.6847541
CO	08001008355	3550543	11289	1.371	0.004	39.7460712	-104.7580359
CO	08001008401	497963958	3673375	192.265	1.418	39.869555	-104.5174306
CO	08001008402	1736030778	17054265	670.285	6.585	39.8772581	-104.0658666
CO	08001008505	3066014	0	1.184	0.	39.8921856	-104.9761923
CO	08001008506	1595851	39432	0.616	0.015	39.9080584	-104.9857721
CO	08001008507	2634626	0	1.017	0.	39.9068554	-104.9682546
CO	08001008508	2506914	28118	0.968	0.011	39.905779	-104.949187
CO	08001008524	4984861	42066	1.925	0.016	39.9411441	-104.9316157
CO	08001008526	7230020	108728	2.792	0.042	39.9487613	-104.9743823
CO	08001008533	3353028	36543	1.295	0.014	39.8922024	-104.9538147
CO	08001008534	2341347	28063	0.904	0.011	39.8937323	-104.9317964
CO	08001008535	15299363	754192	5.907	0.291	39.8938043	-104.8801138
CO	08001008536	7269152	38685	2.807	0.015	39.9041827	-104.7947714
CO	08001008538	11510753	11378	4.444	0.004	39.8822633	-104.7869295
CO	08001008540	15304184	562114	5.909	0.217	39.9389493	-104.886535
CO	08001008544	2608401	21325	1.007	0.008	39.9555985	-104.953759
CO	08001008545	3128633	49667	1.208	0.019	39.9336044	-104.951588
CO	08001008546	1324546	988	0.511	0.	39.9254331	-104.9311036
CO	08001008547	1209376	0	0.467	0.	39.9173613	-104.9311779
CO	08001008548	1245046	6215	0.481	0.002	39.9253879	-104.9115056
CO	08001008549	1318490	0	0.509	0.	39.9178174	-104.9123296
CO	08001008550	4398839	37865	1.698	0.015	39.9067319	-104.9253291
CO	08001008551	8737960	256628	3.374	0.099	39.9058713	-104.8996817
CO	08001008552	37424073	839791	14.45	0.324	39.9468292	-104.8134421
CO	08001008553	158084488	8145918	61.037	3.145	39.934758	-104.7045569
CO	08001008554	1264685	298340	0.488	0.115	39.9251409	-104.9531166
CO	08001008555	4829551	179270	1.865	0.069	39.9172728	-104.9663035
CO	08001008556	3399300	0	1.312	0.	39.9017028	-104.8557802
CO	08001008557	8601911	95296	3.321	0.037	39.9106145	-104.8396108
CO	08001008558	3893909	5044	1.503	0.002	39.8907207	-104.8256991
CO	08001008559	8582193	21916	3.314	0.008	39.8746752	-104.8206625
CO	08001008560	11821234	370267	4.564	0.143	39.9954849	-104.8729585
CO	08001008561	22281925	356100	8.603	0.137	39.9704759	-104.883633
CO	08001008562	5863588	0	2.264	0.	39.9942093	-104.7480216
CO	08001008563	3786633	0	1.462	0.	39.9803115	-104.7569481
CO	08001008564	3251820	19982	1.256	0.008	39.994354	-104.7838525
CO	08001008565	3704672	988	1.43	0.	39.9790588	-104.7870045
CO	08001008603	1862824	57731	0.719	0.022	39.9926025	-104.8202075
CO	08001008604	2176257	5539	0.84	0.002	39.9947904	-104.8049505
CO	08001008605	1982546	0	0.765	0.	39.979622	-104.8052914
CO	08001008606	3837624	180213	1.482	0.07	39.9784872	-104.8279264
CO	08001008705	2441945	0	0.943	0.	39.8197927	-104.9217541
CO	08001008706	1886782	0	0.728	0.	39.8235849	-104.9078211
CO	08001008709	7787108	126169	3.007	0.049	39.8001266	-104.9175627
CO	08001008801	3891999	0	1.503	0.	39.8435866	-104.9039724
CO	08001008802	12057268	3131932	4.655	1.209	39.8520677	-104.9126526
CO	08001008901	7948893	566408	3.069	0.219	39.8104804	-104.943483
CO	08001009001	2109475	0	0.814	0.	39.8528317	-104.9708005
CO	08001009003	1735295	5812	0.67	0.002	39.8438201	-104.9773674
CO	08001009004	1312427	30022	0.507	0.012	39.8432294	-104.9660343
CO	08001009101	1848229	0	0.714	0.	39.8626274	-104.9583946
CO	08001009103	4211367	930415	1.626	0.359	39.8749583	-104.9266127
CO	08001009104	2607431	0	1.007	0.	39.8656803	-104.9406943
CO	08001009202	1753932	1771	0.677	0.001	39.8627228	-104.970359
CO	08001009203	2654937	51512	1.025	0.02	39.8714265	-104.9845234
CO	08001009204	2522236	50328	0.974	0.019	39.8781134	-104.9677999
CO	08001009206	1295354	11050	0.5	0.004	39.8812623	-104.9476403
CO	08001009207	1599206	0	0.617	0.	39.8731829	-104.949623
CO	08001009304	3437698	61316	1.327	0.024	39.8734632	-104.9942392
CO	08001009306	1712098	5137	0.661	0.002	39.8433931	-104.9991945
CO	08001009307	1785528	0	0.689	0.	39.8442899	-104.9887739
CO	08001009308	1466860	16161	0.566	0.006	39.8311684	-104.9941282
CO	08001009309	1280593	0	0.494	0.	39.8418509	-105.0199563
CO	08001009310	1486671	5571	0.574	0.002	39.841417	-105.0116197
CO	08001009316	2256541	0	0.871	0.	39.8677408	-105.0099712
CO	08001009318	1280936	13889	0.495	0.005	39.8562595	-105.0015812
CO	08001009319	681481	0	0.263	0.	39.8615931	-105.0153918
CO	08001009320	1911264	5472	0.738	0.002	39.8518191	-105.0134175
CO	08001009321	1309072	0	0.505	0.	39.8780218	-105.0202944
CO	08001009322	1289918	0	0.498	0.	39.87842	-105.0105392
CO	08001009323	2183021	5172	0.843	0.002	39.8986779	-104.9931394
CO	08001009325	3821813	47867	1.476	0.018	39.9063562	-105.0117384
CO	08001009326	1279781	14568	0.494	0.006	39.8926576	-105.0209029
CO	08001009327	2493104	100443	0.963	0.039	39.8927873	-105.0052148
CO	08001009401	3508562	4691	1.355	0.002	39.84742	-105.0377226
CO	08001009406	1730102	9038	0.668	0.003	39.8654289	-105.0373523
CO	08001009407	1897314	0	0.733	0.	39.8599533	-105.0388512
CO	08001009408	3815939	50182	1.473	0.019	39.9091796	-105.0361172
CO	08001009409	3837682	6753	1.482	0.003	39.8939618	-105.0359302
CO	08001009410	2730989	54250	1.054	0.021	39.8770154	-105.0444201
CO	08001009411	1282242	0	0.495	0.	39.8779975	-105.0297696
CO	08001009501	1087578	0	0.42	0.	39.830531	-105.0167737
CO	08001009502	4225441	137321	1.631	0.053	39.8201251	-105.01885
CO	08001009553	7630952	111055	2.946	0.043	39.8109834	-104.9913163
CO	08001009603	2141077	0	0.827	0.	39.8415779	-105.0460982
CO	08001009604	2215181	0	0.855	0.	39.8315027	-105.0380288
CO	08001009606	1859410	233323	0.718	0.09	39.815997	-105.0276092
CO	08001009607	2225160	439974	0.859	0.17	39.814281	-105.0397078
CO	08001009608	1339319	132756	0.517	0.051	39.8112783	-105.0495884
CO	08001009751	2950940	424601	1.139	0.164	39.7983183	-105.0412999
CO	08001009752	2015991	1161	0.778	0.	39.7969664	-105.0146221
CO	08001015000	14102829	1158077	5.445	0.447	39.8212115	-104.9680224
CO	08001060001	4979246	3227	1.922	0.001	39.967648	-105.0040752
CO	08001060002	15599144	245190	6.023	0.095	39.9697786	-104.9556974
CO	08001060100	6381676	289277	2.464	0.112	39.942467	-105.0021415
CO	08001060200	4953286	50951	1.912	0.02	39.9246541	-105.0056952
CO	08001061200	10617615	145577	4.099	0.056	39.9911853	-104.94997
CO	08001988700	67648980	1117152	26.119	0.431	39.8353129	-104.8409337
CO	08003960000	1391578446	652350	537.291	0.252	37.5917311	-105.7534696
CO	08003960100	420511417	938349	162.36	0.362	37.4075614	-105.9746695
CO	08003960201	10890579	0	4.205	0.	37.4767066	-105.8455965
