USPS	GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
TN	47001020100	13799179	0	5.328	0.	35.9957166	-84.2815594
TN	47001020201	25523569	2561686	9.855	0.989	36.0032863	-84.2017909
TN	47001020202	8650917	324081	3.34	0.125	36.0332842	-84.206043
TN	47001020300	5044734	0	1.948	0.	36.0437588	-84.227209
TN	47001020400	10326892	0	3.987	0.	36.0330314	-84.2536972
TN	47001020500	5055840	0	1.952	0.	36.0142083	-84.2845559
TN	47001020600	3720835	0	1.437	0.	36.0027121	-84.3082242
TN	47001020700	228414193	0	88.191	0.	36.1665025	-84.3050926
TN	47001020800	35925170	660006	13.871	0.255	36.2048216	-84.1311992
TN	47001020901	107926498	5179132	41.671	2.	36.2087609	-84.0224895
TN	47001020902	83057297	1005650	32.069	0.388	36.1354868	-84.0856192
TN	47001021001	112902650	0	43.592	0.	36.0873744	-84.2828819
TN	47001021002	16380764	0	6.325	0.	36.0294334	-84.308106
TN	47001021100	26820832	672528	10.356	0.26	36.0774882	-84.1884596
TN	47001021201	53894075	393781	20.809	0.152	36.1394266	-84.1715637
TN	47001021202	9844465	817575	3.801	0.316	36.0928583	-84.1090364
TN	47001021301	29907598	1704194	11.547	0.658	36.0654883	-84.1477777
TN	47001021303	28696467	629536	11.08	0.243	36.0485286	-84.112291
TN	47001021304	23460800	1732176	9.058	0.669	36.0143179	-84.1249296
TN	47001980100	44007134	3977389	16.991	1.536	35.9648381	-84.25501
TN	47003950100	199187799	51264	76.907	0.02	35.6176762	-86.366291
TN	47003950201	121774227	0	47.017	0.	35.651748	-86.5575518
TN	47003950202	110617191	700793	42.71	0.271	35.5845755	-86.5790796
TN	47003950300	248082228	1343623	95.785	0.519	35.452082	-86.5925493
TN	47003950401	47471371	76220	18.329	0.029	35.4549103	-86.4764171
TN	47003950402	62110014	101963	23.981	0.039	35.5177088	-86.4921709
TN	47003950500	28625906	0	11.053	0.	35.5189839	-86.4340387
TN	47003950600	33729140	0	13.023	0.	35.4701602	-86.4139731
TN	47003950700	147409343	465370	56.915	0.18	35.5180513	-86.3253757
TN	47003950800	227712533	241526	87.92	0.093	35.4100329	-86.3814725
TN	47005963000	329597571	59039980	127.258	22.795	36.2288289	-88.0162705
TN	47005963100	136732490	21804634	52.793	8.419	36.0960521	-88.0590218
TN	47005963200	308745435	21642043	119.207	8.356	35.895176	-88.023953
TN	47005963300	18949216	0	7.316	0.	36.068816	-88.1062472
TN	47005963400	227223659	6096848	87.732	2.354	36.0287329	-88.1416417
TN	47007953000	294298200	297810	113.629	0.115	35.5545466	-85.127462
TN	47007953101	159048003	40609	61.409	0.016	35.4960909	-85.2693903
TN	47007953102	173554848	113499	67.01	0.044	35.6635742	-85.1316782
TN	47007953200	426072417	406751	164.507	0.157	35.6408936	-85.2612476
TN	47009010100	7418421	0	2.864	0.	35.7774918	-83.972921
TN	47009010200	18016654	28530	6.956	0.011	35.7898597	-83.9923804
TN	47009010301	19700675	1837214	7.606	0.709	35.8573462	-83.9794583
TN	47009010302	23149060	2112569	8.938	0.816	35.8293015	-84.0125582
TN	47009010400	36463499	757087	14.079	0.292	35.8281278	-83.9262497
TN	47009010500	3503864	0	1.353	0.	35.7539049	-83.9833371
TN	47009010600	4417208	0	1.705	0.	35.7463364	-83.9711207
TN	47009010700	5204994	0	2.01	0.	35.7644999	-83.9487661
TN	47009010800	2575145	0	0.994	0.	35.7808168	-83.9556118
TN	47009010900	23611702	0	9.117	0.	35.793206	-83.9182601
TN	47009011001	18372612	0	7.094	0.	35.7577901	-83.9155008
TN	47009011002	34896630	0	13.474	0.	35.743633	-83.8816796
TN	47009011101	18110344	0	6.992	0.	35.7157821	-83.9504111
TN	47009011102	13810882	0	5.332	0.	35.716487	-83.9825584
TN	47009011201	12165360	0	4.697	0.	35.7524526	-84.0169032
TN	47009011202	8210365	0	3.17	0.	35.7309056	-84.0094909
TN	47009011301	46864344	0	18.094	0.	35.8358938	-83.833247
TN	47009011302	80809422	0	31.201	0.	35.7908012	-83.7996407
TN	47009011401	90320673	0	34.873	0.	35.7174429	-83.7548085
TN	47009011403	56640243	68896	21.869	0.027	35.6923401	-83.9108526
TN	47009011404	74567460	401783	28.791	0.155	35.6762962	-83.8233496
TN	47009011501	120188797	5037010	46.405	1.945	35.5959046	-84.009871
TN	47009011502	61557678	150768	23.768	0.058	35.6185276	-84.1205665
TN	47009011503	65201539	0	25.174	0.	35.657534	-84.0242033
TN	47009011603	59557465	19606	22.995	0.008	35.7420222	-84.121556
TN	47009011604	36895440	373246	14.245	0.144	35.7884507	-84.0587546
TN	47009011605	44215197	9163519	17.072	3.538	35.8049226	-84.1027994
TN	47009011606	58233009	0	22.484	0.	35.6910943	-84.0987002
TN	47009011607	16673180	0	6.438	0.	35.7208066	-84.0439355
TN	47009980100	6445708	0	2.489	0.	35.8091921	-83.9967978
TN	47009980200	379539219	208461	146.541	0.08	35.5911087	-83.8383909
TN	47011010100	8023203	0	3.098	0.	35.1995479	-84.8618
TN	47011010201	2776465	0	1.072	0.	35.1911049	-84.8491389
TN	47011010202	5311237	0	2.051	0.	35.1767694	-84.8505066
TN	47011010300	9655585	0	3.728	0.	35.1646599	-84.8353062
