USPS	GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
MI	26001000100	132918717	36715247	51.32	14.176	44.7999576	-83.4969141
MI	26001970100	202840822	32732181	78.317	12.638	44.742703	-83.3361215
MI	26001970400	426867650	1864455	164.815	0.72	44.6304232	-83.4888762
MI	26001970500	911469797	9424272	351.92	3.639	44.7271055	-83.6943453
MI	26001970600	73252254	6711048	28.283	2.591	44.5596075	-83.3716257
MI	26001990000	0	2802957763	0.	1082.228	44.6820957	-82.8285924
MI	26003000100	968370298	116369365	373.89	44.93	46.5372692	-86.238538
MI	26003000200	570299302	140595897	220.194	54.284	46.427526	-86.9937754
MI	26003000300	831258089	24193850	320.951	9.341	46.2637474	-86.8393449
MI	26003990000	0	10422358457	0.	4024.095	47.0800765	-86.5641076
MI	26005030200	29604846	120799	11.43	0.047	42.7430095	-86.1872019
MI	26005030301	93940997	202834	36.271	0.078	42.7258689	-85.9536413
MI	26005030302	90764687	859796	35.044	0.332	42.7286867	-85.8366462
MI	26005030402	88114966	1874959	34.021	0.724	42.7295049	-85.6080102
MI	26005030403	49177975	43738	18.988	0.017	42.7421648	-85.7087068
MI	26005030404	44442426	21466	17.159	0.008	42.7033776	-85.7365961
MI	26005030501	76739172	2105392	29.629	0.813	42.633328	-85.5948804
MI	26005030502	17659702	118972	6.818	0.046	42.6667529	-85.6342552
MI	26005030600	184998025	1522135	71.428	0.588	42.6305538	-85.774474
MI	26005030702	159609668	8457669	61.626	3.266	42.5897288	-85.9594831
MI	26005030703	91557191	1979062	35.35	0.764	42.5536804	-86.0640056
MI	26005030704	109819448	2673904	42.402	1.032	42.6355778	-86.042999
MI	26005030801	17415355	1681778	6.724	0.649	42.6584885	-86.1994754
MI	26005030802	50697674	1845170	19.574	0.712	42.6300879	-86.1726878
MI	26005030901	100780083	175081	38.911	0.068	42.4595595	-86.1982287
MI	26005030902	83007666	1653017	32.049	0.638	42.5468321	-86.18667
MI	26005031001	49617337	1306542	19.157	0.504	42.4728749	-86.1011807
MI	26005031002	131677709	3922955	50.841	1.515	42.4590273	-85.9831906
MI	26005031101	82351787	2611655	31.796	1.008	42.4569242	-85.8677113
MI	26005031102	84862753	3699100	32.766	1.428	42.5237338	-85.8247798
MI	26005031200	11233173	1554094	4.337	0.6	42.5300225	-85.8499779
MI	26005031300	183611026	3042153	70.893	1.175	42.5586934	-85.6622304
MI	26005031800	62144774	1219671	23.994	0.471	42.4724649	-85.749717
MI	26005031900	29305490	573289	11.315	0.221	42.4680984	-85.6701984
MI	26005032000	51474781	277797	19.875	0.107	42.4867643	-85.604462
MI	26005032100	41835428	751492	16.153	0.29	42.4370479	-85.600167
MI	26005032200	5228788	0	2.019	0.	42.7617252	-86.1170752
MI	26005032401	17730957	197535	6.846	0.076	42.7473053	-86.0815757
MI	26005032402	95499275	179048	36.872	0.069	42.7123803	-86.0953214
MI	26005032600	2492531	0	0.962	0.	42.7630063	-86.1490587
MI	26005990000	0	2566131834	0.	990.789	42.5957875	-86.6347446
MI	26007000101	289655304	1383139	111.837	0.534	45.1337563	-83.7533766
MI	26007000102	466684129	27313232	180.188	10.546	44.9366123	-83.7087992
MI	26007000200	388921689	10587868	150.164	4.088	45.0292674	-83.5887361
MI	26007000300	195631394	71004605	75.534	27.415	45.1241324	-83.3692336
MI	26007000400	4900067	3729779	1.892	1.44	45.0673	-83.4114597
MI	26007000500	1957188	529954	0.756	0.205	45.069186	-83.452376
MI	26007000600	21763145	1218290	8.403	0.47	45.1087215	-83.496346
MI	26007000700	41113774	1035099	15.874	0.4	45.0204647	-83.5336246
MI	26007000800	2763922	0	1.067	0.	45.0541986	-83.4479815
MI	26007000900	67820797	31442393	26.186	12.14	45.0093459	-83.4479739
MI	26007990000	0	2760382624	0.	1065.79	45.0287852	-82.9016078
MI	26009960100	151156127	43313371	58.362	16.723	45.1375644	-85.3260697
MI	26009960200	452423168	2648493	174.682	1.023	45.0404494	-85.0248499
MI	26009960300	112156118	24454961	43.304	9.442	45.0384541	-85.2622144
MI	26009960401	54841220	1025361	21.174	0.396	44.9426406	-85.1617613
MI	26009960402	63362374	12702794	24.464	4.905	44.9645513	-85.2066293
MI	26009960501	63542094	45403238	24.534	17.53	44.919888	-85.3361045
MI	26009960502	77970376	17043393	30.105	6.58	44.8819145	-85.2201967
MI	26009960600	37582094	35142723	14.511	13.569	44.9229643	-85.400096
MI	26009960701	204600406	774754	78.997	0.299	44.9128939	-84.9593321
MI	26009960702	14368696	61065	5.548	0.024	44.8977428	-85.0563847
MI	26009990000	0	143966621	0.	55.586	45.0733452	-85.4276936
MI	26011970100	241600651	4373022	93.283	1.688	44.1256727	-83.7497842
MI	26011970200	280265809	2334935	108.211	0.902	44.0942264	-84.0607244
MI	26011970300	162934900	5768921	62.91	2.227	44.0402977	-83.9171029
MI	26011970400	129032939	145002560	49.82	55.986	44.0685121	-83.7268207
MI	26011970500	126793361	5715608	48.955	2.207	43.955559	-83.9533585
MI	26011990000	0	378707697	0.	146.22	43.9380163	-83.6979847
MI	26011990100	0	280410566	0.	108.267	44.1170671	-83.4091877
MI	26013000100	1083261692	85290785	418.25	32.931	46.7423282	-88.237294
MI	26013000200	1243653385	64224556	480.177	24.797	46.6032533	-88.4835894
