USPS	GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
OR	41005020507	2398866	0	0.926	0.	45.3566454	-122.6443125
OR	41005020601	2404444	421269	0.928	0.163	45.3709141	-122.6176323
OR	41005020602	3892456	411047	1.503	0.159	45.3611386	-122.6287985
OR	41005020700	3141054	407647	1.213	0.157	45.349675	-122.6603465
OR	41005020800	3980174	336532	1.537	0.13	45.4475739	-122.639202
OR	41005020900	1763509	0	0.681	0.	45.4550889	-122.6277083
OR	41005021000	2458551	247	0.949	0.	45.4533417	-122.6109135
OR	41005021100	2476296	3783	0.956	0.001	45.4431814	-122.6103187
OR	41005021200	1983884	323315	0.766	0.125	45.4302863	-122.6437862
OR	41005021300	3408283	209415	1.316	0.081	45.4126599	-122.6441273
OR	41005021400	3310141	26034	1.278	0.01	45.4217042	-122.6227386
OR	41005021500	6182997	2777	2.387	0.001	45.4265789	-122.606918
OR	41005021601	2465479	27224	0.952	0.011	45.4550878	-122.5855437
OR	41005021602	2627139	1895	1.014	0.001	45.4402738	-122.5860445
OR	41005021700	4464013	508908	1.724	0.196	45.390632	-122.6213643
OR	41005021801	3752696	0	1.449	0.	45.4089152	-122.6037481
OR	41005021802	1796155	0	0.693	0.	45.4006919	-122.6139373
OR	41005021900	1537947	0	0.594	0.	45.3840971	-122.6024259
OR	41005022000	3606614	3390	1.393	0.001	45.3885307	-122.5897297
OR	41005022101	3256865	10910	1.257	0.004	45.4084269	-122.5790239
OR	41005022105	4595151	0	1.774	0.	45.4160149	-122.5422535
OR	41005022107	4579722	0	1.768	0.	45.425875	-122.560552
OR	41005022108	7174289	161674	2.77	0.062	45.400154	-122.5450998
OR	41005022109	1772139	0	0.684	0.	45.4195503	-122.5194985
OR	41005022110	1939806	0	0.749	0.	45.4182905	-122.5064186
OR	41005022201	2034575	0	0.786	0.	45.4454048	-122.5746079
OR	41005022205	2554197	0	0.986	0.	45.4379285	-122.5490814
OR	41005022206	5847581	0	2.258	0.	45.4507636	-122.5550892
OR	41005022207	4048390	0	1.563	0.	45.4356136	-122.5238648
OR	41005022208	11415369	0	4.407	0.	45.4468921	-122.5072224
OR	41005022301	18827897	762779	7.269	0.295	45.3847428	-122.5453333
OR	41005022302	18529687	25698	7.154	0.01	45.3449818	-122.5531906
OR	41005022400	2934815	156697	1.133	0.061	45.3571823	-122.5971128
OR	41005022501	2104244	140142	0.812	0.054	45.3446143	-122.6126495
OR	41005022502	3533284	0	1.364	0.	45.3434417	-122.5911247
OR	41005022602	11908145	893620	4.598	0.345	45.3204993	-122.6453549
OR	41005022603	3727711	4886	1.439	0.002	45.3196511	-122.5719486
OR	41005022605	6302324	6066	2.433	0.002	45.3209006	-122.5906135
OR	41005022606	5342814	0	2.063	0.	45.3211822	-122.6146646
OR	41005022702	51024416	2108368	19.701	0.814	45.3354298	-122.704445
OR	41005022707	17196175	5289	6.639	0.002	45.3228412	-122.8006574
OR	41005022708	30661916	753084	11.839	0.291	45.2975949	-122.836123
OR	41005022710	2787494	271973	1.076	0.105	45.3055335	-122.7474075
OR	41005022800	36657255	1465420	14.153	0.566	45.2800534	-122.7422751
OR	41005022901	24429488	410251	9.432	0.158	45.2649782	-122.6422378
OR	41005022904	2602554	50597	1.005	0.02	45.2662193	-122.69582
OR	41005022905	8354447	534766	3.226	0.206	45.2865462	-122.7064663
OR	41005022906	2722592	29199	1.051	0.011	45.2514765	-122.700875
OR	41005022907	1534104	0	0.592	0.	45.259325	-122.6821519
OR	41005023001	24784626	87710	9.569	0.034	45.3065155	-122.5180806
OR	41005023002	48974828	51598	18.909	0.02	45.2773876	-122.5583213
OR	41005023100	97269480	990468	37.556	0.382	45.3472062	-122.4700783
OR	41005023201	26365347	3361	10.18	0.001	45.445922	-122.4516028
OR	41005023202	22147607	517388	8.551	0.2	45.4052565	-122.4636439
OR	41005023300	39811817	19864	15.371	0.008	45.4308103	-122.3901666
OR	41005023401	48645186	170978	18.782	0.066	45.4260782	-122.3149571
OR	41005023403	9369254	1327	3.617	0.001	45.3840047	-122.2621936
OR	41005023404	13400004	29610	5.174	0.011	45.4108907	-122.2717298
OR	41005023500	93490257	1134835	36.097	0.438	45.3529265	-122.326152
OR	41005023600	123961616	1058606	47.862	0.409	45.2470661	-122.3787744
OR	41005023700	101234048	108371	39.087	0.042	45.2287696	-122.5466997
OR	41005023800	198174855	525412	76.516	0.203	45.1629231	-122.6926678
OR	41005023901	6095106	0	2.353	0.	45.1621337	-122.5881278
OR	41005023902	33703365	0	13.013	0.	45.1470771	-122.5724625
OR	41005024000	598020305	482463	230.897	0.186	45.0064031	-122.4358236
OR	41005024100	288478975	226549	111.382	0.087	45.1501895	-122.3801736
OR	41005024200	95066221	1048735	36.705	0.405	45.2685799	-122.238472
OR	41005024302	268415378	339872	103.636	0.131	45.3335038	-122.1252192
OR	41005024303	13612473	1514	5.256	0.001	45.3507355	-121.9860613
OR	41005024304	643063559	5201385	248.288	2.008	45.345402	-121.8624427
OR	41005024401	1903540	0	0.735	0.	45.3182883	-122.7494699
OR	41005024402	3988745	0	1.54	0.	45.3183534	-122.7610321
OR	41005980000	1634590508	6684470	631.119	2.581	45.0641988	-121.9884098
OR	41007950100	2654831	4118181	1.025	1.59	46.1796867	-123.8553732
OR	41007950200	3064389	1192855	1.183	0.461	46.1825123	-123.8334621
OR	41007950300	11741589	4416694	4.533	1.705	46.1921396	-123.7837173
OR	41007950400	308769794	86353719	119.217	33.341	46.1300279	-123.6746386
OR	41007950500	42304537	30921453	16.334	11.939	46.2010873	-123.9558558
OR	41007950600	185476191	5488210	71.613	2.119	46.0631037	-123.8231889
OR	41007950700	21641991	1689182	8.356	0.652	46.0423363	-123.9001951
OR	41007950900	5018084	1351651	1.937	0.522	45.9967289	-123.9256123
OR	41007951100	462992959	10876905	178.763	4.2	45.8862814	-123.8379637
OR	41007951200	1064534891	39234734	411.019	15.149	45.9865785	-123.5159182
OR	41007951300	36929121	5546510	14.258	2.142	46.0990511	-123.9199867
OR	41007990000	0	470183014	0.	181.539	46.0762956	-123.9866069
OR	41009970201	379509140	123240	146.529	0.048	46.0350314	-123.1842635
OR	41009970202	126084341	23011692	48.681	8.885	46.1410055	-123.1786407
OR	41009970300	86257098	15042461	33.304	5.808	46.0814686	-122.9817339
OR	41009970400	145955255	10599442	56.354	4.092	45.9757089	-122.933781
OR	41009970500	223812852	1950497	86.415	0.753	45.875701	-122.949006
OR	41009970600	53861343	1109804	20.796	0.428	45.816024	-122.8827409
OR	41009970700	4815260	2432493	1.859	0.939	45.857773	-122.8032444
OR	41009970800	5406023	0	2.087	0.	45.8576	-122.83192
OR	41009970900	62236462	23973017	24.03	9.256	45.7808201	-122.8085753
OR	41009971000	68842060	0	26.58	0.	45.7599239	-122.9554145
OR	41009971100	549204516	211598	212.049	0.082	45.8810115	-123.2001406
OR	41011000101	23266333	4092223	8.983	1.58	43.5907194	-124.2063322
OR	41011000102	58562852	17810617	22.611	6.877	43.5156298	-124.2354212
OR	41011000103	250867134	10606323	96.86	4.095	43.5187838	-124.1486643
OR	41011000200	967955548	15981390	373.73	6.17	43.3626548	-123.9659105
OR	41011000300	3139079	259823	1.212	0.1	43.3987805	-124.226695
OR	41011000401	4310110	2746581	1.664	1.06	43.4149965	-124.237233
OR	41011000402	2906233	1354	1.122	0.001	43.3958369	-124.2446833
OR	41011000502	152549783	40093978	58.9	15.48	43.3060182	-124.3333724
OR	41011000503	2822204	3210538	1.09	1.24	43.4103552	-124.270201
OR	41011000505	3894802	515376	1.504	0.199	43.3808421	-124.2555756
OR	41011000506	12889017	2348657	4.976	0.907	43.3623212	-124.2808487
OR	41011000600	7149404	196334	2.76	0.076	43.369432	-124.2440574
OR	41011000701	9006260	609709	3.477	0.235	43.3564369	-124.228565
OR	41011000702	28036755	980057	10.825	0.378	43.3160168	-124.228254
OR	41011000800	28144123	1799428	10.867	0.695	43.3265541	-124.1804271
OR	41011000901	84844181	255428	32.759	0.099	43.1522851	-124.1201834
OR	41011000902	219708992	2921704	84.83	1.128	43.2014519	-124.213399
OR	41011001001	12393145	5164472	4.785	1.994	43.1142518	-124.4166207
OR	41011001002	326188088	21505801	125.942	8.303	43.058954	-124.3467726
OR	41011001101	1254256258	2893085	484.271	1.117	42.9230352	-123.988735
OR	41011001102	680843621	2235826	262.875	0.863	43.1317684	-123.9875674
OR	41011990101	0	408478928	0.	157.715	43.2844238	-124.4048934
OR	41013950101	42534924	0	16.423	0.	44.3191426	-120.7400263
OR	41013950102	1292017290	4329371	498.851	1.672	44.3795403	-120.4906439
OR	41013950200	432230333	152052	166.885	0.059	44.4326444	-120.860844
OR	41013950301	414506360	524961	160.042	0.203	44.2548528	-121.0078402
OR	41013950302	1987199	0	0.767	0.	44.3016427	-120.8473217
OR	41013950401	157738534	0	60.903	0.	44.2287253	-120.7596623
OR	41013950402	5374376235	15998089	2075.058	6.177	44.0420698	-120.2163272
OR	41015950100	1690327400	98894328	652.639	38.183	42.714849	-124.1810565
OR	41015950201	162620865	13368947	62.788	5.162	42.3806177	-124.3716059
OR	41015950202	263342020	71885559	101.677	27.755	42.5702569	-124.3788399
OR	41015950301	1471037379	24387422	567.971	9.416	42.2661637	-124.1650816
OR	41015950302	8831275	4126242	3.41	1.593	42.0628105	-124.2960404
OR	41015950401	617909985	2561864	238.576	0.989	42.116865	-123.9370837
OR	41015950402	3422613	2432195	1.321	0.939	42.0367343	-124.2520453
OR	41015990101	0	716956249	0.	276.818	42.4864631	-124.4879058
OR	41017000100	3459504708	10528740	1335.722	4.065	43.7611386	-120.8356595
OR	41017000201	93569264	0	36.127	0.	43.6614799	-121.5060832
OR	41017000202	723717525	66252592	279.429	25.58	43.7256814	-121.7130224
OR	41017000301	104815734	0	40.47	0.	43.8016212	-121.4434833
OR	41017000302	50278331	0	19.413	0.	43.7378141	-121.5318849
OR	41017000401	143431479	294274	55.379	0.114	43.9314989	-121.3743124
OR	41017000403	35682365	863727	13.777	0.333	43.9021221	-121.4497991
OR	41017000404	19103591	0	7.376	0.	43.846064	-121.4854592
OR	41017000501	336046336	194595	129.748	0.075	44.3632055	-121.6403505
OR	41017000502	1634086993	14851164	630.925	5.734	44.0439864	-121.639724
OR	41017000601	173962779	142012	67.167	0.055	44.3317589	-121.3738889
OR	41017000602	102423285	580696	39.546	0.224	44.1603611	-121.3934961
OR	41017000603	165995689	0	64.091	0.	44.2468625	-121.3586558
OR	41017000701	31386638	0	12.118	0.	44.2937882	-121.1378109
OR	41017000702	109258381	267013	42.185	0.103	44.3561422	-121.1963192
OR	41017000800	9168971	0	3.54	0.	44.2934761	-121.1835354
OR	41017000901	13343173	1879	5.152	0.001	44.2579337	-121.1666232
OR	41017000902	2232577	0	0.862	0.	44.2684485	-121.1896019
OR	41017001002	78743046	0	30.403	0.	44.184002	-121.2091975
OR	41017001003	18512677	0	7.148	0.	44.2903948	-121.2195462
OR	41017001004	3743351	0	1.445	0.	44.2601598	-121.2086491
OR	41017001005	62483035	0	24.125	0.	44.2289944	-121.1751084
OR	41017001101	8884815	0	3.43	0.	44.0934956	-121.2841871
OR	41017001102	45284679	0	17.485	0.	44.1238545	-121.3185022
OR	41017001200	253625662	118350	97.925	0.046	44.0982176	-121.1228485
OR	41017001301	6630309	59656	2.56	0.023	44.0739865	-121.3251815
OR	41017001302	11357354	0	4.385	0.	44.0666211	-121.3594917
OR	41017001401	10883016	0	4.202	0.	44.0416812	-121.356164
OR	41017001402	1881878	152141	0.727	0.059	44.0502469	-121.3258734
OR	41017001501	2386986	0	0.922	0.	44.0423798	-121.3035122
OR	41017001502	2289872	115646	0.884	0.045	44.0519759	-121.3118706
OR	41017001601	2746098	46843	1.06	0.018	44.0712517	-121.2981915
OR	41017001602	2155841	12769	0.832	0.005	44.0604492	-121.3016034
OR	41017001701	3083964	0	1.191	0.	44.0745585	-121.2655831
OR	41017001702	1742786	0	0.673	0.	44.0720903	-121.2807625
OR	41017001801	2815771	0	1.087	0.	44.0600416	-121.2785819
OR	41017001802	3626501	0	1.4	0.	44.0459048	-121.2804774
OR	41017001901	35355551	0	13.651	0.	44.026159	-121.2182389
OR	41017001903	6154362	0	2.376	0.	44.0505933	-121.255514
OR	41017001904	16027939	0	6.188	0.	44.0143279	-121.2637538
OR	41017002001	4692541	0	1.812	0.	44.0011305	-121.3036849
OR	41017002002	8159621	0	3.15	0.	44.0214507	-121.3004864
OR	41017002101	6524338	0	2.519	0.	44.000805	-121.3499225
OR	41017002102	3599249	190676	1.39	0.074	44.0245972	-121.3449735
OR	41017002103	4174219	54855	1.612	0.021	44.0173988	-121.341453
OR	41019010000	773896942	46711485	298.803	18.035	43.7920826	-123.908142
OR	41019020000	559051602	17466383	215.851	6.744	43.5257611	-123.7368589
OR	41019030000	1451469727	9916499	560.416	3.829	43.704987	-123.5056301
OR	41019040000	366256253	244130	141.412	0.094	43.5497487	-123.2724357
OR	41019050001	451723258	517455	174.411	0.2	43.456287	-123.1368818
OR	41019050003	30910376	763413	11.935	0.295	43.367977	-123.2968755
OR	41019050004	2396486	0	0.925	0.	43.3936823	-123.3004511
OR	41019060000	276794401	4184954	106.871	1.616	43.4003565	-123.4454317
OR	41019070000	743598488	2327428	287.105	0.899	43.3144075	-123.6519105
OR	41019080001	26588736	834771	10.266	0.322	43.262257	-123.3907344
OR	41019080002	9580421	338853	3.699	0.131	43.2259159	-123.3881478
OR	41019090001	9890657	134691	3.819	0.052	43.2620493	-123.3408808
OR	41019090002	103651353	2375171	40.02	0.917	43.3232209	-123.2687575
OR	41019100000	2972506995	16731802	1147.691	6.46	43.3251132	-122.5428476
OR	41019110000	347239546	1531989	134.07	0.592	43.1916048	-123.1817545
OR	41019120001	37084255	74136	14.318	0.029	43.2470464	-123.2972484
OR	41019120002	4463005	0	1.723	0.	43.22668	-123.3469646
OR	41019130001	4419716	724330	1.706	0.28	43.1957317	-123.3572678
OR	41019130002	7191134	0	2.777	0.	43.2080287	-123.3094118
OR	41019140000	18867894	334845	7.285	0.129	43.185059	-123.3849435
OR	41019150001	7429586	310497	2.869	0.12	43.1554633	-123.3763128
OR	41019150002	4095723	50255	1.581	0.019	43.1479435	-123.3932382
OR	41019160001	52118340	341262	20.123	0.132	43.1389942	-123.4504358
OR	41019160002	29384658	4189	11.345	0.002	43.1091417	-123.3891963
OR	41019170000	738041332	53260	284.959	0.021	43.0164153	-123.5886579
OR	41019180000	349582104	20841	134.974	0.008	43.0975607	-123.153871
OR	41019190000	40864158	0	15.778	0.	42.9995352	-123.3142596
OR	41019200000	244952195	240125	94.577	0.093	42.9293427	-123.3683694
OR	41019210000	3378289378	718984	1304.365	0.278	42.9460136	-122.9778874
OR	41019990000	0	145009623	0.	55.989	43.7367426	-124.2278165
OR	41021960100	3120213758	46914702	1204.721	18.114	45.382955	-120.276246
OR	41023960100	7090801379	1331501	2737.774	0.514	44.6276205	-118.8397803
OR	41023960201	4045697326	386166	1562.053	0.149	44.2549652	-119.3101087
OR	41023960202	590427180	176140	227.965	0.068	44.4461475	-118.9315318
OR	41025960101	24989565	0	9.649	0.	43.5738108	-119.1032987
OR	41025960102	3178753814	3123078	1227.324	1.206	43.7275537	-119.3883625
OR	41025960200	23044329530	238445176	8897.466	92.064	42.9497423	-118.9026357
OR	41027950100	1080650166	18046063	417.241	6.968	45.4966594	-121.6818391
OR	41027950201	62722835	3914696	24.217	1.511	45.6673209	-121.6096856
OR	41027950202	4468150	0	1.725	0.	45.7011336	-121.5458795
OR	41027950301	4028572	4797636	1.555	1.852	45.714967	-121.5205092
OR	41027950302	1624515	0	0.627	0.	45.705234	-121.5276127
OR	41027950400	198961511	2285955	76.819	0.883	45.6149428	-121.5211869
OR	41029000100	2557714	0	0.988	0.	42.3275466	-122.8717923
OR	41029000201	1343171	0	0.519	0.	42.3273055	-122.8813263
OR	41029000202	1033559	0	0.399	0.	42.3231895	-122.8863034
OR	41029000203	1419295	0	0.548	0.	42.315657	-122.8819249
OR	41029000300	4058330	40123	1.567	0.015	42.3516035	-122.8890359
OR	41029000403	3158376	0	1.219	0.	42.3379871	-122.834558
OR	41029000404	2895092	0	1.118	0.	42.3529453	-122.8346907
OR	41029000405	1968819	0	0.76	0.	42.3455497	-122.8584856
OR	41029000406	2836014	0	1.095	0.	42.3525824	-122.861912
OR	41029000501	1950928	0	0.753	0.	42.3245378	-122.8584075
OR	41029000502	2492808	0	0.962	0.	42.3364357	-122.8585961
OR	41029000603	6867563	0	2.652	0.	42.3253096	-122.8074395
OR	41029000604	2565303	0	0.99	0.	42.3195833	-122.8242063
OR	41029000605	1986522	0	0.767	0.	42.3131728	-122.8295277
OR	41029000606	9489762	12206	3.664	0.005	42.3038589	-122.8137888
OR	41029000701	5987347	16509	2.312	0.006	42.3051898	-122.8684909
OR	41029000702	8257335	0	3.188	0.	42.2945902	-122.8933405
OR	41029000800	16126606	0	6.227	0.	42.3228606	-122.9202705
OR	41029000901	26543906	70630	10.249	0.027	42.3663415	-122.9457242
OR	41029000902	3368283	0	1.301	0.	42.3728081	-122.9254126
OR	41029001001	3053245	0	1.179	0.	42.3686523	-122.9016052
OR	41029001002	3408282	0	1.316	0.	42.3881191	-122.9246866
OR	41029001100	53305392	1766101	20.581	0.682	42.4193853	-122.9520334
OR	41029001200	18231747	21085	7.039	0.008	42.3735768	-122.8528178
OR	41029001301	36321622	638185	14.024	0.246	42.4209174	-122.8497893
OR	41029001303	1979532	0	0.764	0.	42.4312357	-122.828091
OR	41029001304	94189193	1049160	36.367	0.405	42.3757357	-122.7765752
OR	41029001401	3027301	0	1.169	0.	42.4784789	-122.8021595
OR	41029001402	56105619	703447	21.663	0.272	42.4914283	-122.829285
OR	41029001403	20699170	53921	7.992	0.021	42.4600386	-122.7924962
OR	41029001500	85463518	11345	32.998	0.004	42.3147758	-123.005461
OR	41029001601	4551210	0	1.757	0.	42.2909492	-122.831331
OR	41029001602	30456885	0	11.759	0.	42.2694183	-122.8598147
OR	41029001701	3149786	0	1.216	0.	42.228868	-122.760671
OR	41029001702	14192744	37144	5.48	0.014	42.2403866	-122.7911897
OR	41029001801	4344305	0	1.677	0.	42.1830103	-122.6712926
OR	41029001802	6992455	1056	2.7	0.	42.2069827	-122.707923
OR	41029001900	1571595	0	0.607	0.	42.1875107	-122.6949851
OR	41029002000	1062023	0	0.41	0.	42.1952957	-122.7080722
OR	41029002100	12230551	1646	4.722	0.001	42.1879381	-122.7423015
OR	41029002200	10853079	874	4.19	0.	42.1644066	-122.686727
OR	41029002300	592947696	89723	228.938	0.035	42.1155678	-122.8148677
OR	41029002400	46883206	2599786	18.102	1.004	42.2197374	-122.7054858
OR	41029002500	1475612869	11786207	569.737	4.551	42.1900163	-122.5645355
OR	41029002600	2001500420	17903058	772.784	6.912	42.6708667	-122.476427
OR	41029002701	463648235	1554839	179.016	0.6	42.689648	-122.7878813
OR	41029002702	194894958	331717	75.249	0.128	42.6736714	-122.8720314
OR	41029002800	264191900	2221368	102.005	0.858	42.5082673	-122.9772141
OR	41029002901	68016288	557518	26.261	0.215	42.4658651	-123.1398296
OR	41029002902	552393923	17984	213.28	0.007	42.6269099	-123.1133427
OR	41029003001	245748317	458629	94.884	0.177	42.3380481	-123.0844979
OR	41029003002	730655709	4830587	282.108	1.865	42.1799382	-123.1000595
OR	41031940000	1052550417	8834853	406.392	3.411	44.7215937	-121.5154243
OR	41031960100	2168990310	3135497	837.452	1.211	44.6380955	-120.8262504
OR	41031960201	10422397	0	4.024	0.	44.6168974	-121.1442277
OR	41031960202	44123235	0	17.036	0.	44.6401937	-121.1032823
OR	41031960301	63692363	3137688	24.592	1.211	44.4649265	-121.2947415
OR	41031960303	1030365436	7733342	397.826	2.986	44.5038747	-121.5703778
OR	41031960304	98021910	690525	37.846	0.267	44.5234928	-121.2604714
OR	41031960305	146404905	2680210	56.527	1.035	44.5871827	-121.2213672
OR	41033360100	903076323	556627	348.68	0.215	42.6087897	-123.5626652
OR	41033360300	87831325	222583	33.912	0.086	42.5504316	-123.431072
OR	41033360400	216728411	188744	83.679	0.073	42.5333029	-123.2753322
OR	41033360500	5227431	0	2.018	0.	42.4418589	-123.308363
OR	41033360601	2608672	0	1.007	0.	42.4540679	-123.3256308
OR	41033360602	11936616	0	4.609	0.	42.4643286	-123.3523631
OR	41033360701	3421466	0	1.321	0.	42.4386529	-123.3374265
OR	41033360703	1997330	98276	0.771	0.038	42.4324053	-123.34977
OR	41033360704	2598610	216408	1.003	0.084	42.4240328	-123.3021365
OR	41033360800	77533333	1044657	29.936	0.403	42.4651722	-123.4340244
OR	41033360900	655942475	1139903	253.261	0.44	42.4635032	-123.7080812
OR	41033361000	48285133	431259	18.643	0.167	42.390573	-123.4071893
OR	41033361101	5686520	180011	2.196	0.07	42.4263113	-123.3721584
OR	41033361102	7287900	0	2.814	0.	42.4197267	-123.3950012
OR	41033361201	2836069	135983	1.095	0.053	42.4191234	-123.3081653
OR	41033361202	3562487	0	1.375	0.	42.4165093	-123.3373628
OR	41033361301	27260038	0	10.525	0.	42.3778006	-123.3411099
OR	41033361302	84215515	203468	32.516	0.079	42.3726611	-123.2627646
OR	41033361400	199102887	0	76.874	0.	42.2461052	-123.3047481
OR	41033361500	715463325	559681	276.242	0.216	42.3143745	-123.6675827
OR	41033361601	404751474	511122	156.275	0.197	42.1433045	-123.7008134
OR	41033361602	776727419	143051	299.896	0.055	42.1077262	-123.4490342
OR	41035970100	4297356070	95223151	1659.219	36.766	43.269122	-121.7828995
OR	41035970201	3844083080	24619990	1484.209	9.506	42.7277508	-121.5223577
OR	41035970202	609303696	11881871	235.253	4.588	42.5113904	-121.7570181
OR	41035970300	2484555080	223307996	959.292	86.22	42.339393	-122.1124772
OR	41035970400	557853929	9436700	215.389	3.644	42.296906	-121.6229474
OR	41035970500	2543334828	30832199	981.987	11.904	42.290362	-121.1010725
OR	41035970600	128650756	80199	49.672	0.031	42.0257224	-121.4404072
OR	41035970700	397975067	2343865	153.659	0.905	42.0729985	-121.6603754
OR	41035970800	90370178	4561456	34.892	1.761	42.1356812	-121.7665531
OR	41035970901	115637002	36938584	44.648	14.262	42.2641156	-121.8875854
OR	41035970902	33671041	1293213	13.	0.499	42.1813382	-121.8427128
OR	41035971000	212209012	38006188	81.934	14.674	42.2737063	-121.7272027
OR	41035971100	36702999	0	14.171	0.	42.2357538	-121.7125076
OR	41035971200	2249729	0	0.869	0.	42.2110808	-121.736256
OR	41035971300	5363605	0	2.071	0.	42.1957136	-121.7144399
OR	41035971400	5176801	0	1.999	0.	42.1840966	-121.7253719
OR	41035971500	16891712	691727	6.522	0.267	42.1874109	-121.7644536
OR	41035971600	2371915	0	0.916	0.	42.2167563	-121.757813
OR	41035971700	2976030	0	1.149	0.	42.2295674	-121.7628136
OR	41035971800	3302641	789786	1.275	0.305	42.2227516	-121.7839871
OR	41035971900	2360228	0	0.911	0.	42.2367473	-121.7864586
OR	41035972000	17765874	5158276	6.859	1.992	42.262082	-121.7985619
OR	41037960100	18655995772	416255660	7203.121	160.717	42.8670655	-120.3777704
OR	41037960200	2422905342	152233800	935.489	58.778	42.2049782	-120.5783345
OR	41039000100	2170578092	15801171	838.065	6.101	44.0735674	-122.159529
OR	41039000200	517014139	1499749	199.62	0.579	44.1771029	-122.7857863
OR	41039000300	98954145	1137062	38.206	0.439	44.1633412	-123.0606095
OR	41039000402	290672626	14171	112.229	0.005	44.2017828	-123.3574815
OR	41039000403	37459101	63599	14.463	0.025	44.2440816	-123.2431955
OR	41039000404	78198086	1765180	30.192	0.682	44.2009821	-123.1814929
OR	41039000500	907120526	2713514	350.241	1.048	44.1238138	-123.7180044
OR	41039000702	214125238	27528304	82.674	10.629	43.9215985	-124.056363
OR	41039000705	4921143	624724	1.9	0.241	43.985731	-124.1141384
OR	41039000706	25171948	4650828	9.719	1.796	44.046081	-124.1153807
OR	41039000707	6028975	1095880	2.328	0.423	43.9840426	-124.0929169
OR	41039000708	622672884	19558003	240.415	7.551	44.1548326	-124.0030625
OR	41039000800	783983810	70156	302.698	0.027	43.9080297	-123.4323563
OR	41039000902	303300294	6096013	117.105	2.354	44.0982779	-123.5055153
OR	41039000903	37646531	14604504	14.535	5.639	44.0440198	-123.3018872
OR	41039000904	52553913	0	20.291	0.	44.0065835	-123.3542111
OR	41039001001	63211215	16038373	24.406	6.192	44.1137403	-123.2401976
OR	41039001002	121662153	41250	46.974	0.016	43.9927124	-123.2152039
OR	41039001101	99363257	71214	38.364	0.027	43.9544117	-123.0590047
OR	41039001102	87044188	144559	33.608	0.056	43.8919595	-123.0217214
OR	41039001201	101137011	623390	39.049	0.241	43.8591406	-123.0905683
OR	41039001202	48422744	0	18.696	0.	43.7923472	-123.124375
