USPS	GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
AZ	04001942600	1525250723	475637	588.903	0.184	36.7526215	-109.8472295
AZ	04001942700	2990231682	2097183	1154.535	0.81	36.7552563	-109.3680582
AZ	04001944000	791413501	631025	305.566	0.244	35.9506832	-109.1461416
AZ	04001944100	1830863806	3490387	706.9	1.348	36.3889115	-109.316317
AZ	04001944201	502007070	266179	193.826	0.103	36.1534278	-109.6853411
AZ	04001944202	429369065	118583	165.78	0.046	36.1701171	-109.4799539
AZ	04001944301	1246521653	6865014	481.285	2.651	36.3300438	-109.7600217
AZ	04001944302	1394244255	445558	538.321	0.172	35.984412	-109.6033735
AZ	04001944901	1493045988	1576543	576.468	0.609	35.6217526	-109.3752943
AZ	04001944902	2786125338	1929242	1075.729	0.745	35.5760801	-109.7284117
AZ	04001945001	109611703	39384	42.321	0.015	35.706181	-109.1164586
AZ	04001945002	1163931489	709218	449.396	0.274	35.4164983	-109.1802743
AZ	04001945100	1614930614	1021494	623.528	0.394	35.0870836	-109.3201073
AZ	04001970201	1623610491	2026508	626.88	0.782	34.5195529	-109.3036715
AZ	04001970202	3536476586	3378971	1365.441	1.305	34.7804394	-109.5695138
AZ	04001970300	1378276234	6392535	532.155	2.468	34.3155138	-109.2663052
AZ	04001970501	15967622	10623	6.165	0.004	34.111854	-109.2865313
AZ	04001970502	4571619431	22665630	1765.112	8.751	33.9271551	-109.5146032
AZ	04003000101	2318471839	685497	895.167	0.265	32.2358444	-109.3276066
AZ	04003000102	1237668908	424963	477.867	0.164	32.0420304	-109.545964
AZ	04003000201	860816940	340863	332.363	0.132	32.2867224	-109.9856787
AZ	04003000202	135626367	3553562	52.366	1.372	32.2361885	-109.8145738
AZ	04003000203	901638310	1065188	348.125	0.411	32.0384375	-109.8463404
AZ	04003000301	18521805	9482	7.151	0.004	31.9582989	-110.3045946
AZ	04003000303	1670521678	847464	644.992	0.327	32.200019	-110.2836792
AZ	04003000304	380862370	130279	147.052	0.05	31.8583077	-110.3488921
AZ	04003000305	316210791	193674	122.09	0.075	31.9576604	-110.1522855
AZ	04003000400	983187835	234741	379.611	0.091	31.7988342	-110.0286429
AZ	04003000501	3645995930	4618175	1407.727	1.783	31.693002	-109.4347432
AZ	04003000502	392738042	876816	151.637	0.339	31.4830774	-109.7199421
AZ	04003000503	137716028	157158	53.172	0.061	31.5362981	-109.6025499
AZ	04003000600	581855876	163570	224.656	0.063	31.4446761	-109.4183013
AZ	04003000700	36195998	1206	13.975	0.	31.3644348	-109.4911064
AZ	04003000800	19128200	11859	7.385	0.005	31.380745	-109.5244977
AZ	04003000901	1900797	0	0.734	0.	31.3389499	-109.5503465
AZ	04003000902	2419900	0	0.934	0.	31.3532519	-109.5503303
AZ	04003001000	409855101	74355	158.246	0.029	31.5294519	-109.8948529
AZ	04003001100	148617742	97748	57.382	0.038	31.379947	-109.8356632
AZ	04003001200	328499255	2659035	126.834	1.027	31.4646753	-110.0397849
AZ	04003001301	227058209	26930	87.668	0.01	31.7189466	-110.2919959
AZ	04003001302	165798497	139749	64.015	0.054	31.6737824	-110.3991268
AZ	04003001401	191701585	117181	74.016	0.045	31.6101997	-110.3092853
AZ	04003001402	136706887	33582	52.783	0.013	31.5071568	-110.3621165
AZ	04003001501	2447320	0	0.945	0.	31.5450043	-110.296769
AZ	04003001502	2644819	0	1.021	0.	31.5620233	-110.2997864
AZ	04003001601	3339262	0	1.289	0.	31.5597818	-110.2836592
AZ	04003001602	4396558	0	1.698	0.	31.5575249	-110.2676901
AZ	04003001701	2719670	0	1.05	0.	31.5468536	-110.2490685
AZ	04003001702	64025928	496677	24.721	0.192	31.5741144	-110.1933318
AZ	04003001703	18854999	3120	7.28	0.001	31.5432817	-110.2155619
AZ	04003001801	6163153	22844	2.38	0.009	31.5250418	-110.2679189
AZ	04003001802	5103243	0	1.97	0.	31.5391977	-110.2777759
AZ	04003001900	18713524	0	7.225	0.	31.478861	-110.2729554
