USPS	GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
VT	50001960100	210449124	1467811	81.255	0.567	44.2299945	-73.0666529
VT	50001960200	122981523	35540139	47.483	13.722	44.2031331	-73.2791964
VT	50001960300	6359939	199983	2.456	0.077	44.1703593	-73.2585361
VT	50001960400	322285959	38571164	124.435	14.892	44.0870615	-73.2671642
VT	50001960500	105018080	1711027	40.548	0.661	44.0982396	-73.0491819
VT	50001960600	530535143	1866546	204.841	0.721	43.9986901	-72.9397666
VT	50001960700	71216456	378836	27.497	0.146	44.0152577	-73.1061457
VT	50001960800	30392198	642508	11.734	0.248	43.9874385	-73.1523607
VT	50001960900	456627288	21521268	176.305	8.309	43.9055842	-73.2904483
VT	50001961000	128923205	5411790	49.778	2.09	43.9008582	-73.1035817
VT	50003970401	90798201	221958	35.057	0.086	43.1602307	-73.0765443
VT	50003970402	17862795	100106	6.897	0.039	43.1883973	-73.035178
VT	50003970500	233818989	1634868	90.278	0.631	43.213461	-72.9114924
VT	50003970601	488637741	1461903	188.664	0.564	42.8611048	-73.0553996
VT	50003970800	111345105	237624	42.991	0.092	42.9787706	-73.2134765
VT	50003970900	24476588	18622	9.45	0.007	42.9089283	-73.1633047
VT	50003971000	56795224	474397	21.929	0.183	42.8819619	-73.246235
VT	50003971100	23004488	38353	8.882	0.015	42.8522516	-73.1817054
VT	50003971200	4372150	122004	1.688	0.047	42.8854297	-73.1952797
VT	50003971300	121146174	671469	46.775	0.259	42.7892865	-73.2144581
VT	50003971400	238582929	431816	92.117	0.167	43.2513508	-73.1161381
VT	50003971600	335423910	1485288	129.508	0.573	43.1036228	-73.173204
VT	50005957000	514361954	4354557	198.596	1.681	44.6043518	-72.1044374
VT	50005957100	150889385	482988	58.259	0.186	44.5535693	-71.9171665
VT	50005957200	43882809	497223	16.943	0.192	44.5295346	-71.9747529
VT	50005957300	58009175	421703	22.397	0.163	44.5510261	-72.0349205
VT	50005957400	47582520	422478	18.372	0.163	44.4605583	-72.0392927
VT	50005957500	46822546	491477	18.078	0.19	44.4446557	-71.9816114
VT	50005957600	156995401	1064232	60.616	0.411	44.4375039	-72.1248218
VT	50005957700	99107582	1023094	38.266	0.395	44.5199318	-72.3481757
VT	50005957800	355024010	6557517	137.076	2.532	44.2599285	-72.2047646
VT	50005957900	208778782	7036170	80.61	2.717	44.3392874	-72.0208643
VT	50007000100	3424855	220128	1.322	0.085	44.5187441	-73.2540828
VT	50007000200	6038250	10450610	2.331	4.035	44.489861	-73.2469443
VT	50007000300	5898094	321660	2.277	0.124	44.4984247	-73.213178
VT	50007000600	2102275	137549	0.812	0.053	44.4816269	-73.1908883
VT	50007000800	1370667	0	0.529	0.	44.4608873	-73.2084614
VT	50007000900	571981	0	0.221	0.	44.4712523	-73.2086443
VT	50007001000	1737847	1493974	0.671	0.577	44.471571	-73.2196442
VT	50007001100	1798297	447164	0.694	0.173	44.4504363	-73.2258006
VT	50007002101	64362963	22231455	24.851	8.584	44.673248	-73.184401
VT	50007002103	44413643	1412567	17.148	0.545	44.6281154	-73.0742909
VT	50007002104	24832081	652845	9.588	0.252	44.6143201	-73.1497731
VT	50007002201	9748688	108515	3.764	0.042	44.5063721	-73.1704118
VT	50007002202	37004870	864507	14.288	0.334	44.5490098	-73.1493805
VT	50007002301	19834235	13500230	7.658	5.212	44.5878912	-73.2011625
VT	50007002303	12069900	43238424	4.66	16.694	44.5523958	-73.3016828
VT	50007002304	15347321	4403255	5.926	1.7	44.5287011	-73.2226481
VT	50007002400	1485630	7306	0.574	0.003	44.498103	-73.1911298
VT	50007002501	1117108	25200	0.431	0.01	44.4962514	-73.176764
VT	50007002502	984930	207465	0.38	0.08	44.4899089	-73.1781582
VT	50007002601	7438470	257729	2.872	0.1	44.4943535	-73.1254501
VT	50007002602	4401749	241359	1.7	0.093	44.4868297	-73.0978698
VT	50007002701	40880555	546733	15.784	0.211	44.5415524	-73.0958382
VT	50007002702	48055024	270938	18.554	0.105	44.5206252	-73.0216783
VT	50007002800	91829001	410210	35.455	0.158	44.4644544	-72.9631555
VT	50007002900	341623263	1447371	131.901	0.559	44.5071466	-72.9170896
VT	50007003000	83853391	1337424	32.376	0.516	44.3819717	-72.9796264
VT	50007003101	39670192	872926	15.317	0.337	44.4519074	-73.0831247
VT	50007003102	39272619	518579	15.163	0.2	44.4115549	-73.1105266
VT	50007003301	14982341	14983	5.785	0.006	44.4199447	-73.163572
VT	50007003304	8382807	36905162	3.237	14.249	44.4502368	-73.276946
VT	50007003401	38147862	1911507	14.729	0.738	44.3841116	-73.1892228
VT	50007003402	24726560	47348618	9.547	18.281	44.3943258	-73.271568
VT	50007003501	106841378	23596626	41.252	9.111	44.305737	-73.2355534
VT	50007003502	111287888	1012415	42.968	0.391	44.331993	-73.0859456
VT	50007003503	111954323	264267	43.226	0.102	44.2835947	-72.9266594
VT	50007003600	5452000	843	2.105	0.	44.4581516	-73.1749068
VT	50007003900	2871193	8144	1.109	0.003	44.4690947	-73.1973314
VT	50007004002	10636919	382591	4.107	0.148	44.4650833	-73.1541059
VT	50007004100	314115	0	0.121	0.	44.4783647	-73.2071446
VT	50007004200	556975	0	0.215	0.	44.4826826	-73.2131693
VT	50007980000	3111178	0	1.201	0.	44.4721797	-73.151558
VT	50009950100	935370283	16817462	361.149	6.493	44.8788774	-71.7093245
VT	50009950200	136927046	3829048	52.868	1.478	44.7966333	-71.8699758
VT	50009950500	643233242	8041980	248.354	3.105	44.5334048	-71.7709886
VT	50011010101	132156861	23396219	51.026	9.033	44.9631977	-73.0598568
