USPS	GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
NE	31001965400	471486600	1047283	182.042	0.404	40.6337838	-98.5258891
NE	31001965500	10482601	506937	4.047	0.196	40.6157319	-98.3977157
NE	31001965600	17543364	16310	6.774	0.006	40.6045073	-98.3570798
NE	31001965700	1034310	0	0.399	0.	40.5886701	-98.3892411
NE	31001965800	1657600	0	0.64	0.	40.5864283	-98.4082269
NE	31001965900	17768180	92024	6.86	0.036	40.6006661	-98.4365536
NE	31001966000	39579550	41134	15.282	0.016	40.5599553	-98.4097764
NE	31001966100	16725809	0	6.458	0.	40.5645941	-98.3461337
NE	31001966200	882555566	813242	340.757	0.314	40.4591611	-98.5061303
NE	31003979600	1259939764	1764000	486.465	0.681	42.2882307	-98.0387806
NE	31003979700	25156904	233725	9.713	0.09	42.1300843	-98.0225121
NE	31003979800	934929662	1718241	360.978	0.663	42.0382426	-98.0944284
NE	31005958300	1852234562	7644718	715.152	2.952	41.5719297	-101.6959166
NE	31007954000	1932231568	392060	746.039	0.151	41.5397495	-103.7262626
NE	31009972400	1840709884	9415061	710.702	3.635	41.931945	-99.9964074
NE	31011960100	1750568681	1780542	675.898	0.687	41.7039345	-98.0704764
NE	31011960200	27535346	0	10.631	0.	41.6679761	-98.0224049
NE	31013951100	2519602530	2891188	972.824	1.116	42.2427692	-103.1188823
NE	31013951200	84573955	953654	32.654	0.368	42.140126	-102.766178
NE	31013951300	180476689	3270788	69.682	1.263	42.0489458	-102.8043106
NE	31015975800	1396957276	13360589	539.368	5.159	42.8944477	-98.7730221
NE	31017975000	3163421479	9689323	1221.404	3.741	42.3595618	-99.9239198
NE	31019968900	1165095300	2266776	449.846	0.875	40.9525972	-99.0747463
NE	31019969000	603741514	5683133	233.106	2.194	40.779684	-99.2624467
NE	31019969100	585515786	7608207	226.069	2.938	40.775967	-98.8885883
NE	31019969202	3720393	61547	1.436	0.024	40.7065619	-99.1062518
NE	31019969203	46368632	116360	17.903	0.045	40.7385945	-99.0317884
NE	31019969204	35484066	173274	13.7	0.067	40.7167813	-99.14031
NE	31019969300	9947578	0	3.841	0.	40.7061067	-99.0275346
NE	31019969400	2420545	0	0.935	0.	40.7063897	-99.0733004
NE	31019969500	1654737	0	0.639	0.	40.6983945	-99.0830551
NE	31019969600	3191667	0	1.232	0.	40.6979651	-99.1053363
NE	31019969700	50600331	2622679	19.537	1.013	40.6789883	-99.070723
NE	31021963200	348550595	1120951	134.576	0.433	41.7937633	-96.4350555
NE	31021963300	485933157	5704199	187.62	2.202	41.7931915	-96.2078305
NE	31021963400	438720136	7358554	169.391	2.841	41.9534338	-96.3728308
NE	31023967600	784205879	12178473	302.784	4.702	41.3141239	-97.1330659
NE	31023967700	76979805	511885	29.722	0.198	41.2522018	-97.1071053
NE	31023967800	653409928	2908044	252.283	1.123	41.1250734	-97.1268297
NE	31025965600	57814449	2260041	22.322	0.873	41.0081866	-95.9152289
NE	31025965700	300227243	10781164	115.918	4.163	40.9801644	-96.0543571
NE	31025965800	382163449	4950842	147.554	1.912	40.9338707	-96.340791
NE	31025965900	375696307	704272	145.057	0.272	40.8345414	-96.2266905
NE	31025966000	280302390	3617074	108.225	1.397	40.8561042	-95.935623
NE	31025966100	46158112	976543	17.822	0.377	40.9678697	-95.874094
NE	31027977100	918974621	14481484	354.818	5.591	42.7220193	-97.2744327
NE	31027977200	998105419	172422	385.371	0.067	42.4893441	-97.2404403
NE	31029961900	2316548821	7962797	894.425	3.074	40.5303903	-101.6941918
NE	31031955800	3073035025	15516094	1186.506	5.991	42.8727751	-101.1887034
NE	31031955900	12363550695	112676733	4773.594	43.505	42.4805935	-101.0143661
NE	31033954800	3062573816	291869	1182.466	0.113	41.2142358	-103.0119289
NE	31033954900	18647281	0	7.2	0.	41.1355254	-103.0014497
