USPS	GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
UT	49001100100	1357842655	830378	524.266	0.321	38.3450604	-112.5833973
UT	49001100200	5331867714	4468088	2058.646	1.725	38.3601337	-113.4015527
UT	49003960100	13623657895	2196165046	5260.124	847.944	41.5165611	-113.1734542
UT	49003960200	259447764	554822	100.173	0.214	41.7085426	-112.0590976
UT	49003960301	26010986	0	10.043	0.	41.6982009	-112.1366833
UT	49003960302	9842735	0	3.8	0.	41.714808	-112.1911239
UT	49003960400	658093550	101859603	254.091	39.328	41.5599748	-112.2854779
UT	49003960500	162339907	114180400	62.68	44.085	41.4420809	-112.1593052
UT	49003960601	2185423	0	0.844	0.	41.5159999	-112.008918
UT	49003960602	31143511	0	12.025	0.	41.5292991	-111.9843777
UT	49003960701	3947945	0	1.524	0.	41.4956683	-112.0270062
UT	49003960702	3141802	0	1.213	0.	41.4966366	-112.0069151
UT	49003960801	181918552	42393616	70.239	16.368	41.4243792	-111.9938218
UT	49003960802	11777242	6306	4.547	0.002	41.4691763	-112.0387186
UT	49005000101	155076533	621957	59.875	0.24	41.9403969	-111.8290788
UT	49005000102	216071281	1052773	83.426	0.406	41.9670711	-112.0093288
UT	49005000201	40665196	220747	15.701	0.085	41.8503045	-111.8560304
UT	49005000202	32741781	0	12.642	0.	41.8429101	-111.8032581
UT	49005000301	163431444	8590346	63.101	3.317	41.8333643	-111.9564907
UT	49005000302	92878420	7108735	35.861	2.745	41.7329355	-111.8990413
UT	49005000401	5622464	21401	2.171	0.008	41.7668838	-111.8197486
UT	49005000402	15414313	0	5.951	0.	41.790519	-111.7877597
UT	49005000403	23751090	0	9.17	0.	41.7948563	-111.8434287
UT	49005000501	2724900	0	1.052	0.	41.7419227	-111.845173
UT	49005000502	5091018	0	1.966	0.	41.7604948	-111.8449002
UT	49005000601	1025729	0	0.396	0.	41.7473325	-111.8242472
UT	49005000602	1408681	0	0.544	0.	41.7537414	-111.8241571
UT	49005000701	5071082	40252	1.958	0.016	41.7520983	-111.7932254
UT	49005000702	1629053	0	0.629	0.	41.7481547	-111.8098413
UT	49005000800	1768143	0	0.683	0.	41.7389194	-111.8272125
UT	49005000900	1709279	0	0.66	0.	41.7302272	-111.8240678
UT	49005001001	1690923	0	0.653	0.	41.7204166	-111.8535736
UT	49005001002	4050713	0	1.564	0.	41.7234694	-111.8452163
UT	49005001101	7349070	0	2.837	0.	41.709098	-111.818012
UT	49005001102	6141353	460	2.371	0.	41.725364	-111.8025323
UT	49005001201	16655688	0	6.431	0.	41.6713189	-111.8145089
UT	49005001202	23231995	70433	8.97	0.027	41.6716166	-111.8562404
UT	49005001300	196800314	571430	75.985	0.221	41.6555615	-111.9603071
UT	49005001401	15438715	0	5.961	0.	41.629327	-111.8266368
UT	49005001402	14004141	13848	5.407	0.005	41.6359577	-111.8754247
UT	49005001500	127001145	1757190	49.035	0.678	41.5534298	-111.8596147
UT	49005980100	1838080602	1045465	709.687	0.404	41.6748774	-111.6452383
UT	49007000100	73635820	0	28.431	0.	39.5792651	-110.7259531
UT	49007000200	24000779	0	9.267	0.	39.6272909	-110.8244056
UT	49007000300	7373052	0	2.847	0.	39.595645	-110.7957423
UT	49007000500	1115847685	10987530	430.831	4.242	39.6621253	-111.0134931
UT	49007000600	2610624117	4497074	1007.968	1.736	39.70961	-110.3671444
UT	49009960100	1803965918	61230034	696.515	23.641	40.890099	-109.5057855
UT	49011125102	43043236	41281	16.619	0.016	41.073798	-111.8736664
UT	49011125103	13339818	52162	5.151	0.02	41.1247801	-111.942717
UT	49011125104	21346113	105210	8.242	0.041	41.1243423	-111.8669334
UT	49011125201	1695769	9401	0.655	0.004	41.1106555	-112.003154
UT	49011125301	2752976	7032	1.063	0.003	41.1389159	-112.0301041
UT	49011125304	3353547	0	1.295	0.	41.1462034	-112.0503777
UT	49011125305	3904639	0	1.508	0.	41.1325888	-112.0500535
UT	49011125306	2186592	729	0.844	0.	41.1450663	-112.0741865
UT	49011125307	12629312	20926	4.876	0.008	41.1369107	-112.1030532
UT	49011125407	10047848	0	3.879	0.	41.1100419	-112.0805381
UT	49011125408	83458447	43520098	32.223	16.803	41.1123008	-112.2003047
UT	49011125409	2607917	0	1.007	0.	41.0845116	-112.0592021
UT	49011125410	2169709	0	0.838	0.	41.0748643	-112.0565717
UT	49011125411	199249768	708738020	76.931	273.645	40.9581019	-112.2134044
UT	49011125412	1284865	0	0.496	0.	41.0819375	-112.0309448
UT	49011125413	3829138	0	1.478	0.	41.0724679	-112.037294
UT	49011125414	1772854	0	0.685	0.	41.0817256	-112.0135711
UT	49011125415	3423617	3448	1.322	0.001	41.0711011	-112.0214594
UT	49011125501	3897931	1318	1.505	0.001	41.1170978	-112.055373
UT	49011125502	3299142	10741	1.274	0.004	41.1159395	-112.0337929
UT	49011125503	2602633	0	1.005	0.	41.096391	-112.0549463
UT	49011125600	4025658	33921	1.554	0.013	41.0974082	-112.034103
UT	49011125701	3258708	9463	1.258	0.004	41.0957619	-112.0112093
UT	49011125702	2092290	12413	0.808	0.005	41.112387	-112.0167865
UT	49011125801	3377987	18304	1.304	0.007	41.0821093	-111.9966128
UT	49011125804	6255092	95333	2.415	0.037	41.09798	-111.9349108
UT	49011125805	3353333	5165	1.295	0.002	41.0810691	-111.9713025
